School ID,Course,Year,School Name,City,Zip/Postal Code,School District,State/Province
370032403259,Project Lead the Way: Computer Science Pathway,2020,Triangle Math and Science Academy,CARY,27511,TRIANGLE MATH AND SCIENCE ACADEMY,NC
370472002355,Project Lead the Way: Computer Science Pathway,2020,Southeast Raleigh Magnet High School,RALEIGH,27610,WAKE COUNTY SCHOOLS,NC
370126000531,Project Lead the Way: Computer Science Pathway,2020,The School For Creative Studies,DURHAM,27704,DURHAM PUBLIC SCHOOLS,NC
370126002920,Project Lead the Way: Computer Science Pathway,2020,Hillside New Tech High,DURHAM,27707,DURHAM PUBLIC SCHOOLS,NC
370126000530,Project Lead the Way: Computer Science Pathway,2020,C E Jordan High,DURHAM,27707,DURHAM PUBLIC SCHOOLS,NC
370126002292,Project Lead the Way: Computer Science Pathway,2020,Riverside High School,DURHAM,27712,DURHAM PUBLIC SCHOOLS,NC
370027000070,Project Lead the Way: Computer Science Pathway,2020,Asheville High School,ASHEVILLE,28803,ASHEVILLE CITY SCHOOLS,NC
370045003320,Project Lead the Way: Computer Science Pathway,2020,Martin L. Nesbitt Jr. Discovery Academy,ASHEVILLE,28806,BUNCOMBE COUNTY SCHOOLS,NC
450282001170,Project Lead the Way: Computer Science Pathway,2020,Chapin High School,CHAPIN,29036,LEXINGTON 05,SC
450378001624,Project Lead the Way: Computer Science Pathway,2020,C.E. Murray Middle,GREELEYVILLE,29056,WILLIAMSBURG 01,SC
450282000017,Project Lead the Way: Computer Science Pathway,2020,Dutch Fork High School,IRMO,29063,LEXINGTON 05,SC
450072000056,Project Lead the Way: Computer Science Pathway,2020,Ridge Spring-Monetta High School,MONETTA,29105,AIKEN 01,SC
450346000982,Project Lead the Way: Computer Science Pathway,2020,Saluda High,SALUDA,29138,SALUDA 01,SC
450180000331,Project Lead the Way: Computer Science Pathway,2020,East Clarendon Middle-high,TURBEVILLE,29162,CLARENDON 03,SC
450336001298,Project Lead the Way: Computer Science Pathway,2020,Crayton Middle,COLUMBIA,29206,RICHLAND 01,SC
450390101639,Project Lead the Way: Computer Science Pathway,2020,High Point Academy,SPARTANBURG,29303,SC PUBLIC CHARTER SCHOOL DISTRICT,SC
450366001052,Project Lead the Way: Computer Science Pathway,2020,Spartanburg High School,SPARTANBURG,29307,SPARTANBURG 07,SC
450363001038,Project Lead the Way: Computer Science Pathway,2020,Dorman High School,ROEBUCK,29376,SPARTANBURG 06,SC
450144001505,Project Lead the Way: Computer Science Pathway,2020,Charleston Charter School for Math and Science,CHARLESTON,29403,CHARLESTON 01,SC
450144000168,Project Lead the Way: Computer Science Pathway,2020,Academic Magnet High School,NORTH CHARLESTON,29405,CHARLESTON 01,SC
450144000548,Project Lead the Way: Computer Science Pathway,2020,West Ashley High School,CHARLESTON,29414,CHARLESTON 01,SC
450228000485,Project Lead the Way: Computer Science Pathway,2020,Georgetown High School,GEORGETOWN,29440,GEORGETOWN 01,SC
450390101617,Project Lead the Way: Computer Science Pathway,2020,Bridges Preparatory School,Beaufort,29449,,SC
450213000443,Project Lead the Way: Computer Science Pathway,2020,West Florence High School,FLORENCE,29501,FLORENCE 01,SC
450249000645,Project Lead the Way: Computer Science Pathway,2020,Aynor High School,AYNOR,29511,HORRY 01,SC
450249000642,Project Lead the Way: Computer Science Pathway,2020,Conway High School,CONWAY,29526,HORRY 01,SC
450249000900,Project Lead the Way: Computer Science Pathway,2020,St. James High,MURRELLS INLET,29576,HORRY 01,SC
450249000244,Project Lead the Way: Computer Science Pathway,2020,Carolina Forest High School,MYRTLE BEACH,29579,HORRY 01,SC
450231000564,Project Lead the Way: Computer Science Pathway,2020,Greenville Senior High School,GREENVILLE,29601,GREENVILLE 01,SC
450231000560,Project Lead the Way: Computer Science Pathway,2020,Berea High School,GREENVILLE,29617,GREENVILLE 01,SC
450231000565,Project Lead the Way: Computer Science Pathway,2020,Greer High School,GREER,29651,GREENVILLE 01,SC
450231000569,Project Lead the Way: Computer Science Pathway,2020,Mauldin High School,MAULDIN,29662,GREENVILLE 01,SC
450076001380,Project Lead the Way: Computer Science Pathway,2020,Anderson Districts 1 And 2 Career And Tech Center,WILLIAMSTON,29697,ANDERSON 80,SC
450153000301,Project Lead the Way: Computer Science Pathway,2020,Lewisville High,RICHBURG,29729,CHESTER 01,SC
450387001004,Project Lead the Way: Computer Science Pathway,2020,South Pointe High School,ROCK HILL,29730,YORK 03,SC
450111000149,Project Lead the Way: Computer Science Pathway,2020,Battery Creek High School,BEAUFORT,29906,BEAUFORT 01,SC
450111000147,Project Lead the Way: Computer Science Pathway,2020,Beaufort High School,BEAUFORT,29907,BEAUFORT 01,SC
450111001350,Project Lead the Way: Computer Science Pathway,2020,Hilton Head High School,HILTON HEAD ISLAND,29926,BEAUFORT 01,SC
450390101698,Project Lead the Way: Computer Science Pathway,2020,Polaris Tech Charter School,RIDGELAND,29936,SC PUBLIC CHARTER SCHOOL DISTRICT,SC
450111001550,Project Lead the Way: Computer Science Pathway,2020,Whale Branch Early College High School,SEABROOK,29940,BEAUFORT 01,SC
130174003332,Project Lead the Way: Computer Science Pathway,2020,Miller Grove High School,LITHONIA,30058,DEKALB COUNTY,GA
130351001342,Project Lead the Way: Computer Science Pathway,2020,Marietta High School,MARIETTA,30064,MARIETTA CITY,GA
130255001980,Project Lead the Way: Computer Science Pathway,2020,Meadowcreek High School,Norcross,30093,,GA
130186000853,Project Lead the Way: Computer Science Pathway,2020,Lithia Springs High School,LITHIA SPRINGS,30122,DOUGLAS COUNTY,GA
130123000487,Project Lead the Way: Computer Science Pathway,2020,Morrow High School,MORROW,30260,CLAYTON COUNTY,GA
130228000967,Project Lead the Way: Computer Science Pathway,2020,Banneker High School,COLLEGE PARK,30349,FULTON COUNTY,GA
130162000786,Project Lead the Way: Computer Science Pathway,2020,Dalton High School,DALTON,30720,DALTON PUBLIC SCHOOLS,GA
130357002183,Project Lead the Way: Computer Science Pathway,2020,Thomson High School,THOMSON,30824,MCDUFFIE COUNTY,GA
130057001873,Project Lead the Way: Computer Science Pathway,2020,Richmond Hill High School,RICHMOND HILL,31324,BRYAN COUNTY,GA
130006000010,Project Lead the Way: Computer Science Pathway,2020,APPLING COUNTY HIGH SCHOOL,BAXLEY,31513,APPLING COUNTY,GA
130489002147,Project Lead the Way: Computer Science Pathway,2020,Thomas County Middle School,THOMASVILLE,31792,THOMAS COUNTY,GA
130489002146,Project Lead the Way: Computer Science Pathway,2020,Thomas County Central High School,THOMASVILLE,31792,THOMAS COUNTY,GA
120048000681,Project Lead the Way: Computer Science Pathway,2020,Terry Parker High School,JACKSONVILLE,32211,DUVAL,FL
120171001887,Project Lead the Way: Computer Science Pathway,2020,Lyman High School,LONGWOOD,32750,SEMINOLE,FL
120015003540,Project Lead the Way: Computer Science Pathway,2020,Odyssey Charter School,PALM BAY,32909,BREVARD,FL
120039004074,Project Lead the Way: Computer Science Pathway,2020,Mater Academy Charter Middle High,HIALEAH GARDENS,33016,MIAMI-DADE,FL
00264303,Project Lead the Way: Computer Science Pathway,2020,Riviera Preparatory School,CORAL GABLES,33146,,FL
120039007453,Project Lead the Way: Computer Science Pathway,2020,Pinecrest Preparatory Middle-High,MIAMI,33185,MIAMI-DADE,FL
120150001507,Project Lead the Way: Computer Science Pathway,2020,Forest Hill Community High School,WEST PALM BEACH,33405,PALM BEACH,FL
120150002876,Project Lead the Way: Computer Science Pathway,2020,Olympic Heights Community High School,BOCA RATON,33434,PALM BEACH,FL
120150002233,Project Lead the Way: Computer Science Pathway,2020,Santaluces Community High School,LANTANA,33462,PALM BEACH,FL
120108004368,Project Lead the Way: Computer Science Pathway,2020,Dunbar High School,FORT MYERS,33916,LEE,FL
120078000888,Project Lead the Way: Computer Science Pathway,2020,LaBelle High School,LABELLE,33935,HENDRY,FL
120033000355,Project Lead the Way: Computer Science Pathway,2020,Immokalee High School,IMMOKALEE,34142,COLLIER,FL
120027000305,Project Lead the Way: Computer Science Pathway,2020,Citrus High School,INVERNESS,34452,CITRUS,FL
120147001473,Project Lead the Way: Computer Science Pathway,2020,St. Cloud High School,ST CLOUD,34769,OSCEOLA,FL
120177002104,Project Lead the Way: Computer Science Pathway,2020,Fort Pierce Westwood High School,FORT PIERCE,34947,ST. LUCIE,FL
10144000516,Project Lead the Way: Computer Science Pathway,2020,Fairfield High Preparatory School,FAIRFIELD,35064,FAIRFIELD CITY,AL
10318001214,Project Lead the Way: Computer Science Pathway,2020,Lincoln High Sch,LINCOLN,35096,TALLADEGA COUNTY,AL
10189000678,Project Lead the Way: Computer Science Pathway,2020,Jasper High School,JASPER,35501,JASPER CITY,AL
10012001472,Project Lead the Way: Computer Science Pathway,2020,Athens High School,ATHENS,35611,ATHENS CITY,AL
10173000599,Project Lead the Way: Computer Science Pathway,2020,Hartselle High School,HARTSELLE,35640,HARTSELLE CITY,AL
10000802198,Project Lead the Way: Computer Science Pathway,2020,James Clemens High School,MADISON,35756,MADISON CITY,AL
10138000849,Project Lead the Way: Computer Science Pathway,2020,Etowah County Career Technical Center,Attalla,35954,,AL
10156000538,Project Lead the Way: Computer Science Pathway,2020,Fort Payne High School,FORT PAYNE,35967,FORT PAYNE CITY,AL
10123000445,Project Lead the Way: Computer Science Pathway,2020,Dothan Preparatory Academy,DOTHAN,36301,DOTHAN CITY,AL
10237000934,Project Lead the Way: Computer Science Pathway,2020,Mary G Montgomery High School,SEMMES,36575,MOBILE COUNTY,AL
470014802178,Project Lead the Way: Computer Science Pathway,2020,Memphis Business Academy,MEMPHIS,38127,SHELBY COUNTY,TN
280447000842,Project Lead the Way: Computer Science Pathway,2020,Warren Central High,VICKSBURG,39180,VICKSBURG WARREN SCHOOL DIST,MS
280447000830,Project Lead the Way: Computer Science Pathway,2020,Vicksburg High Sch,VICKSBURG,39180,VICKSBURG WARREN SCHOOL DIST,MS
280300000587,Project Lead the Way: Computer Science Pathway,2020,Moss Point High School/CTE,MOSS POINT,39563,MOSS POINT SEPARATE SCHOOL DIST,MS
280336000650,Project Lead the Way: Computer Science Pathway,2020,Ocean Springs High,OCEAN SPRINGS,39564,OCEAN SPRINGS SCHOOL DIST,MS
280216001046,Project Lead the Way: Computer Science Pathway,2020,St. Martin High School,OCEAN SPRINGS,39564,JACKSON CO SCHOOL DIST,MS
280216001050,Project Lead the Way: Computer Science Pathway,2020,Vancleave High School,VANCLEAVE,39565,JACKSON CO SCHOOL DIST,MS
280348001141,Project Lead the Way: Computer Science Pathway,2020,College and Career Technical Center Pascagoula High School,PASCAGOULA,39567,PASCAGOULA-GAUTIER SCHOOL DISTRICT,MS
210453001818,Project Lead the Way: Computer Science Pathway,2020,Arvin Education Center,BUCKNER,40010,OLDHAM COUNTY,KY
210532002253,Project Lead the Way: Computer Science Pathway,2020,Martha Layne Collins High School,SHELBYVILLE,40065,SHELBY COUNTY,KY
210576001358,Project Lead the Way: Computer Science Pathway,2020,WASHINGTON COUNTY HIGH SCHOOL,SPRINGFIELD,40069,WASHINGTON COUNTY,KY
00514082,Project Lead the Way: Computer Science Pathway,2020,Sacred Heart Academy,LOUISVILLE,40206,,KY
210132000266,Project Lead the Way: Computer Science Pathway,2020,Corbin High School,CORBIN,40701,CORBIN INDEPENDENT,KY
210591001939,Project Lead the Way: Computer Science Pathway,2020,Williamsburg City School,WILLIAMSBURG,40769,WILLIAMSBURG INDEPENDENT,KY
210309002092,Project Lead the Way: Computer Science Pathway,2020,Ignite Institute,EDGEWOOD,41017,KENTON COUNTY,KY
210258000555,Project Lead the Way: Computer Science Pathway,2020,Harrison County High School,CYNTHIANA,41031,HARRISON COUNTY,KY
210387000989,Project Lead the Way: Computer Science Pathway,2020,Mason County High School,MAYSVILLE,41056,MASON COUNTY,KY
210015000022,Project Lead the Way: Computer Science Pathway,2020,Paul G Blazer High School,ASHLAND,41102,ASHLAND INDEPENDENT,KY
210306000802,Project Lead the Way: Computer Science Pathway,2020,Johnson Central High School,PAINTSVILLE,41240,JOHNSON COUNTY,KY
210028902090,Project Lead the Way: Computer Science Pathway,2020,Floyd County School of Innovation,Martin,41649,,KY
210465001154,Project Lead the Way: Computer Science Pathway,2020,Paducah Tilghman High School,PADUCAH,42003,PADUCAH INDEPENDENT,KY
210279000594,Project Lead the Way: Computer Science Pathway,2020,Hickman County High School,CLINTON,42031,HICKMAN COUNTY,KY
210207002205,Project Lead the Way: Computer Science Pathway,2020,FULTON INDEPENDENT SCHOOL,FULTON,42041,FULTON INDEPENDENT,KY
210210000445,Project Lead the Way: Computer Science Pathway,2020,Fulton County High School,HICKMAN,42050,FULTON COUNTY,KY
210138000279,Project Lead the Way: Computer Science Pathway,2020,Crittenden County High School,MARION,42064,CRITTENDEN COUNTY,KY
210390000995,Project Lead the Way: Computer Science Pathway,2020,Mayfield High School,MAYFIELD,42066,MAYFIELD INDEPENDENT,KY
210030000048,Project Lead the Way: Computer Science Pathway,2020,Barren County High School,GLASGOW,42141,BARREN COUNTY,KY
210147000295,Project Lead the Way: Computer Science Pathway,2020,Apollo High School,OWENSBORO,42301,DAVIESS COUNTY,KY
210459002411,Project Lead the Way: Computer Science Pathway,2020,Owensboro Innovation Campus,OWENSBORO,42303,OWENSBORO INDEPENDENT,KY
210402001026,Project Lead the Way: Computer Science Pathway,2020,McLean County High School,CALHOUN,42327,MCLEAN COUNTY,KY
210084000166,Project Lead the Way: Computer Science Pathway,2020,Caldwell County High School,PRINCETON,42445,CALDWELL COUNTY,KY
210495001233,Project Lead the Way: Computer Science Pathway,2020,Pulaski County High School,SOMERSET,42503,PULASKI COUNTY,KY
210495000506,Project Lead the Way: Computer Science Pathway,2020,Southwestern High School,SOMERSET,42503,PULASKI COUNTY,KY
390490903490,Project Lead the Way: Computer Science Pathway,2020,Teays Valley High School,ASHVILLE,43103,TEAYS VALLEY LOCAL,OH
390469402709,Project Lead the Way: Computer Science Pathway,2020,Canal Winchester High School,CANAL WINCHESTER,43110,CANAL WINCHESTER LOCAL,OH
390468902690,Project Lead the Way: Computer Science Pathway,2020,Pickerington High School Central,PICKERINGTON,43147,PICKERINGTON LOCAL,OH
390468904605,Project Lead the Way: Computer Science Pathway,2020,Pickerington High School North,PICKERINGTON,43147,PICKERINGTON LOCAL,OH
390444301364,Project Lead the Way: Computer Science Pathway,2020,Napoleon Junior Senior High School,NAPOLEON,43545,NAPOLEON AREA CITY,OH
01061594,Project Lead the Way: Computer Science Pathway,2020,St Francis de Sales School,TOLEDO,43607,,OH
390451702111,Project Lead the Way: Computer Science Pathway,2020,Zanesville High School,ZANESVILLE,43701,ZANESVILLE CITY,OH
390481703140,Project Lead the Way: Computer Science Pathway,2020,Midview High School,GRAFTON,44044,MIDVIEW LOCAL,OH
390454902244,Project Lead the Way: Computer Science Pathway,2020,Mentor High School,MENTOR,44060,MENTOR EXEMPTED VILLAGE,OH
391001403033,Project Lead the Way: Computer Science Pathway,2020,Riverside Jr/Sr High School,PAINESVILLE,44077,RIVERSIDE LOCAL,OH
390465502588,Project Lead the Way: Computer Science Pathway,2020,CUYAHOGA HTS HIGH SCHOOL,CUYAHOGA HEIGHTS,44125,CUYAHOGA HEIGHTS LOCAL,OH
390443701297,Project Lead the Way: Computer Science Pathway,2020,Mayfield High School,CLEVELAND,44143,MAYFIELD CITY,OH
390436600204,Project Lead the Way: Computer Science Pathway,2020,Brunswick High School,BRUNSWICK,44212,BRUNSWICK CITY,OH
391003303993,Project Lead the Way: Computer Science Pathway,2020,Northwestern High School,WEST SALEM,44287,NORTHWESTERN LOCAL,OH
390434805731,Project Lead the Way: Computer Science Pathway,2020,National Inventors Hall of Fame STEM High School,AKRON,44308,AKRON CITY,OH
390501603855,Project Lead the Way: Computer Science Pathway,2020,Howland High School,WARREN,44484,HOWLAND LOCAL,OH
01062408,Project Lead the Way: Computer Science Pathway,2020,Ursuline High School,YOUNGSTOWN,44505,,OH
390482903189,Project Lead the Way: Computer Science Pathway,2020,Austintown Fitch High School,YOUNGSTOWN,44515,AUSTINTOWN LOCAL SCHOOLS,OH
390498803732,Project Lead the Way: Computer Science Pathway,2020,Marlington High School,ALLIANCE,44601,MARLINGTON LOCAL,OH
390483803236,Project Lead the Way: Computer Science Pathway,2020,West Branch High School,BELOIT,44609,WEST BRANCH LOCAL,OH
390452702154,Project Lead the Way: Computer Science Pathway,2020,Carrollton High School,CARROLLTON,44615,CARROLLTON EXEMPTED VILLAGE,OH
390502803899,Project Lead the Way: Computer Science Pathway,2020,Indian Valley High School,GNADENHUTTEN,44629,INDIAN VALLEY LOCAL,OH
390437700405,Project Lead the Way: Computer Science Pathway,2020,Claymont High School,UHRICHSVILLE,44683,CLAYMONT CITY,OH
390458302354,Project Lead the Way: Computer Science Pathway,2020,Mapleton High School,ASHLAND,44805,MAPLETON LOCAL,OH
390494503598,Project Lead the Way: Computer Science Pathway,2020,Madison High School,MANSFIELD,44905,MADISON LOCAL,OH
390449501875,Project Lead the Way: Computer Science Pathway,2020,BUTLER HIGH SCHOOL (365200),VANDALIA,45377,VANDALIA-BUTLER CITY,OH
390137405564,Project Lead the Way: Computer Science Pathway,2020,Dayton Regional STEM School,KETTERING,45420,DAYTON REGIONAL STEM SCHOOL,OH
390487503395,Project Lead the Way: Computer Science Pathway,2020,Wayne High School,HUBER HEIGHTS,45424,HUBER HEIGHTS CITY,OH
390448101701,Project Lead the Way: Computer Science Pathway,2020,Springfield High School,SPRINGFIELD,45503,SPRINGFIELD CITY SCHOOL DISTRICT,OH
390157705854,Project Lead the Way: Computer Science Pathway,2020,Tri-State STEM+M Early College High School,SOUTH POINT,45680,TRI-STATE STEM+M EARLY COLLEGE HIGH SCHOOL,OH
390435200097,Project Lead the Way: Computer Science Pathway,2020,Athens High School,THE PLAINS,45780,ATHENS CITY,OH
390453102171,Project Lead the Way: Computer Science Pathway,2020,Coldwater High School,COLDWATER,45828,COLDWATER EXEMPTED VILLAGE,OH
390493903579,Project Lead the Way: Computer Science Pathway,2020,Pandora Gilboa Local High School,PANDORA,45877,PANDORA-GILBOA LOCAL,OH
180012000011,Project Lead the Way: Computer Science Pathway,2020,Alexandria-monroe High School,ALEXANDRIA,46001,ALEXANDRIA COMMUNITY SCHOOL CORP,IN
180015000029,Project Lead the Way: Computer Science Pathway,2020,Anderson High School,ANDERSON,46013,ANDERSON COMMUNITY SCHOOL CORP,IN
180120000193,Project Lead the Way: Computer Science Pathway,2020,Carmel High School,CARMEL,46032,CARMEL CLAY SCHOOLS,IN
181065001752,Project Lead the Way: Computer Science Pathway,2020,Hamilton Southeastern High School,FISHERS,46037,HAMILTON SOUTHEASTERN SCHOOLS,IN
181065002392,Project Lead the Way: Computer Science Pathway,2020,Fishers High School,FISHERS,46038,HAMILTON SOUTHEASTERN SCHOOLS,IN
180366000574,Project Lead the Way: Computer Science Pathway,2020,Frankfort High School,FRANKFORT,46041,COMMUNITY SCHOOLS OF FRANKFORT,IN
180765001309,Project Lead the Way: Computer Science Pathway,2020,Noblesville High School,NOBLESVILLE,46060,NOBLESVILLE SCHOOLS,IN
180648001127,Project Lead the Way: Computer Science Pathway,2020,Sheridan High School,SHERIDAN,46069,SHERIDAN COMMUNITY SCHOOLS,IN
181308002075,Project Lead the Way: Computer Science Pathway,2020,Westfield High School,WESTFIELD,46074,WESTFIELD-WASHINGTON SCHOOLS,IN
180102000176,Project Lead the Way: Computer Science Pathway,2020,Brownsburg High School,BROWNSBURG,46112,BROWNSBURG COMMUNITY SCHOOL CORP,IN
180027000057,Project Lead the Way: Computer Science Pathway,2020,Avon High School,AVON,46123,AVON COMMUNITY SCHOOL CORP,IN
180369000581,Project Lead the Way: Computer Science Pathway,2020,Franklin Community High Sch,FRANKLIN,46131,FRANKLIN COMMUNITY SCHOOL CORP,IN
180144000209,Project Lead the Way: Computer Science Pathway,2020,Center Grove High School,GREENWOOD,46143,CENTER GROVE COMMUNITY SCHOOL CORP,IN
180810001387,Project Lead the Way: Computer Science Pathway,2020,Tri-West High School,LIZTON,46149,NORTH WEST HENDRICKS SCHOOLS,IN
180651001135,Project Lead the Way: Computer Science Pathway,2020,Martinsville High School,MARTINSVILLE,46151,M S D MARTINSVILLE SCHOOLS,IN
180714001207,Project Lead the Way: Computer Science Pathway,2020,Mooresville High School,MOORESVILLE,46158,MOORESVILLE CON SCHOOL CORP,IN
181014001631,Project Lead the Way: Computer Science Pathway,2020,Shelbyville High School,SHELBYVILLE,46176,SHELBYVILLE CENTRAL SCHOOLS,IN
180005102165,Project Lead the Way: Computer Science Pathway,2020,Victory College Prep.,INDIANAPOLIS,46203,VICTORY COLLEGE PREP ACADEMY,IN
180001401756,Project Lead the Way: Computer Science Pathway,2020,Irvington Community School,INDIANAPOLIS,46219,IRVINGTON COMMUNITY SCHOOL,IN
180264000312,Project Lead the Way: Computer Science Pathway,2020,Decatur Central High School,INDIANAPOLIS,46221,M S D DECATUR TOWNSHIP,IN
180477001446,Project Lead the Way: Computer Science Pathway,2020,George Washington Community Hs,INDIANAPOLIS,46222,INDIANAPOLIS PUBLIC SCHOOLS,IN
180882001467,Project Lead the Way: Computer Science Pathway,2020,Southport High School,INDIANAPOLIS,46227,PERRY TOWNSHIP SCHOOLS,IN
181236001972,Project Lead the Way: Computer Science Pathway,2020,Walker Career Center,INDIANAPOLIS,46229,M S D WARREN TOWNSHIP,IN
180567000725,Project Lead the Way: Computer Science Pathway,2020,The McKenzie Center for Innovation and Technology,INDIANAPOLIS,46256,M S D LAWRENCE TOWNSHIP,IN
180435000753,Project Lead the Way: Computer Science Pathway,2020,Hanover Central,CEDAR LAKE,46303,HANOVER COMMUNITY SCHOOL CORP,IN
180735001257,Project Lead the Way: Computer Science Pathway,2020,Munster High School,MUNSTER,46321,SCHOOL TOWN OF MUNSTER,IN
180432000746,Project Lead the Way: Computer Science Pathway,2020,Morton High School,HAMMOND,46323,SCHOOL CITY OF HAMMOND,IN
180432000734,Project Lead the Way: Computer Science Pathway,2020,Gavit Middle High School,HAMMOND,46324,SCHOOL CITY OF HAMMOND,IN
00423274,Project Lead the Way: Computer Science Pathway,2020,Bishop Noll Institute,HAMMOND,46327,,IN
180459000774,Project Lead the Way: Computer Science Pathway,2020,Hobart High School,HOBART,46342,SCHOOL CITY OF HOBART,IN
180459000773,Project Lead the Way: Computer Science Pathway,2020,Hobart Middle School,HOBART,46342,SCHOOL CITY OF HOBART,IN
180558001015,Project Lead the Way: Computer Science Pathway,2020,La Porte High School,LAPORTE,46350,LAPORTE COMMUNITY SCHOOL CORP,IN
180657001160,Project Lead the Way: Computer Science Pathway,2020,Michigan City High School,MICHIGAN CITY,46360,MICHIGAN CITY AREA SCHOOLS,IN
180915001514,Project Lead the Way: Computer Science Pathway,2020,Portage High School,PORTAGE,46368,PORTAGE TOWNSHIP SCHOOLS,IN
180545000984,Project Lead the Way: Computer Science Pathway,2020,Lake Central High School,SAINT JOHN,46373,LAKE CENTRAL SCHOOL CORPORATION,IN
180528000933,Project Lead the Way: Computer Science Pathway,2020,Kankakee Valley High School,Wheatfield,46392,,IN
180432000735,Project Lead the Way: Computer Science Pathway,2020,George Rogers Clark Middle High School,WHITING,46394,SCHOOL CITY OF HAMMOND,IN
180291000380,Project Lead the Way: Computer Science Pathway,2020,Thomas A. Edison Junior Senior High School,LAKE STATION,46405,LAKE STATION COMMUNITY SCHOOLS,IN
180018000048,Project Lead the Way: Computer Science Pathway,2020,Argos Jr. Sr. High School,ARGOS,46501,ARGOS COMMUNITY SCHOOLS,IN
180660001165,Project Lead the Way: Computer Science Pathway,2020,Northridge High School,MIDDLEBURY,46540,MIDDLEBURY COMMUNITY SCHOOLS,IN
180684001183,Project Lead the Way: Computer Science Pathway,2020,Mishawaka High School,MISHAWAKA,46544,SCHOOL CITY OF MISHAWAKA,IN
00423048,Project Lead the Way: Computer Science Pathway,2020,Marian High School,MISHAWAKA,46544,,IN
180876001451,Project Lead the Way: Computer Science Pathway,2020,Penn High School,MISHAWAKA,46545,PENN-HARRIS-MADISON SCHOOL CORP,IN
180756001298,Project Lead the Way: Computer Science Pathway,2020,New Prairie High School,NEW CARLISLE,46552,NEW PRAIRIE UNITED SCHOOL CORP,IN
180912001505,Project Lead the Way: Computer Science Pathway,2020,John Glenn High School,WALKERTON,46574,JOHN GLENN SCHOOL CORPORATION,IN
181242001999,Project Lead the Way: Computer Science Pathway,2020,Warsaw Community High School,WARSAW,46580,WARSAW COMMUNITY SCHOOLS,IN
181029001660,Project Lead the Way: Computer Science Pathway,2020,James Whitcomb Riley High School,SOUTH BEND,46613,SOUTH BEND COMMUNITY SCHOOL CORP,IN
00422973,Project Lead the Way: Computer Science Pathway,2020,Saint Joseph High School,SOUTH BEND,46617,,IN
180010102521,Project Lead the Way: Computer Science Pathway,2020,Career Academy of South Bend High School,SOUTH BEND,46628,CAREER ACADEMY HIGH SCHOOL,IN
180228000267,Project Lead the Way: Computer Science Pathway,2020,Columbia City High School,COLUMBIA CITY,46725,WHITLEY COUNTY CON SCHOOLS,IN
180297000389,Project Lead the Way: Computer Science Pathway,2020,East Noble High School,KENDALLVILLE,46755,EAST NOBLE SCHOOL CORPORATION,IN
180552000996,Project Lead the Way: Computer Science Pathway,2020,Lakeland Jr/Sr High School,LaGrange,46761,,IN
180006000007,Project Lead the Way: Computer Science Pathway,2020,Adams Central High School,MONROE,46772,ADAMS CENTRAL COMMUNITY SCHOOLS,IN
180159000220,Project Lead the Way: Computer Science Pathway,2020,DeKalb High School,WATERLOO,46793,DEKALB CO CTL UNITED SCH DIST,IN
180003000002,Project Lead the Way: Computer Science Pathway,2020,Homestead High School,FORT WAYNE,46814,M S D SOUTHWEST ALLEN COUNTY SCHLS,IN
180363000556,Project Lead the Way: Computer Science Pathway,2020,R. Nelson Snider High School,FORT WAYNE,46815,FORT WAYNE COMMUNITY SCHOOLS,IN
180825001414,Project Lead the Way: Computer Science Pathway,2020,Carroll High School,FORT WAYNE,46818,NORTHWEST ALLEN COUNTY SCHOOLS,IN
180447000756,Project Lead the Way: Computer Science Pathway,2020,WESTERN HIGH SCHOOL,RUSSIAVILLE,46902,WESTERN SCHOOL CORPORATION,IN
181137001839,Project Lead the Way: Computer Science Pathway,2020,Tippecanoe Valley High School,AKRON,46910,TIPPECANOE VALLEY SCHOOL CORP,IN
181068002622,Project Lead the Way: Computer Science Pathway,2020,Lewis Cass Polytechnic Academy,GALVESTON,46932,LEWIS CASS SCHOOLS,IN
180687001189,Project Lead the Way: Computer Science Pathway,2020,Mississinewa High School,GAS CITY,46933,MISSISSINEWA COMMUNITY SCHOOL CORP,IN
180303000399,Project Lead the Way: Computer Science Pathway,2020,Eastbrook High School,MARION,46953,,IN
181215001940,Project Lead the Way: Computer Science Pathway,2020,Wabash High School,WABASH,46992,WABASH CITY SCHOOLS,IN
180024000056,Project Lead the Way: Computer Science Pathway,2020,South Dearborn High School,AURORA,47001,SOUTH DEARBORN COMMUNITY SCH CORP,IN
181053001729,Project Lead the Way: Computer Science Pathway,2020,South Ripley Jr/Sr High School,VERSAILLES,47042,SOUTH RIPLEY COM SCH CORP,IN
181036002282,Project Lead the Way: Computer Science Pathway,2020,Corydon Central High School,CORYDON,47112,SOUTH HARRISON COM SCHOOLS,IN
180981001600,Project Lead the Way: Computer Science Pathway,2020,SALEM HIGH SCHOOL,SALEM,47167,SALEM COMMUNITY SCHOOLS,IN
181002001612,Project Lead the Way: Computer Science Pathway,2020,Scottsburg High School,SCOTTSBURG,47170,SCOTT COUNTY SCHOOL DISTRICT 2,IN
180937001536,Project Lead the Way: Computer Science Pathway,2020,Silver Creek High School,SELLERSBURG,47172,WEST CLARK COMMUNITY SCHOOLS,IN
180036000066,Project Lead the Way: Computer Science Pathway,2020,Columbus North High School,COLUMBUS,47201,BARTHOLOMEW CON SCHOOL CORP,IN
