School Name,School Code
D U Fletcher High School,100800
Hamilton County High School,100805
Bartram Trail High School,100809
Jupiter Community Senior High School,100825
Keystone Heights Junior-Senior High School,100833
Mater Academy Charter High School,100838
Osceola County School for the Arts,100842
Key West High School,100845
Jensen Beach High School,100846
Harmony High School,100847
Gateway High School,100856
Poinciana High School,100861
Professional and Technical High School PATHS,100864
LaBelle High School,100865
Lake Mary Preparatory School,100881
Lake Mary High School,100883
Mckeel Academy Of Technology,100896
Largo High School,100925
Tohopekaliga High School,100935
Newsome High School,100957
Lyman High School,100960
Doral Academy Charter High School,100978
Lake Howell High School,100986
Miami Lakes Educational Center,100991
Marathon Middle High School,100993
Holy Trinity Episcopal Academy,101003
Felix Varela Senior High School,101004
West Shore Junior-Senior High School,101009
Neocity Academy - Gateway Campus,101010
Melbourne Central Catholic High School,101018
Melbourne High School,101025
Palm Bay Magnet High School,101026
Interlachen High School,101030
Carrollton Sacred Heart School,101047
Christopher Columbus High School,101048
Miami Coral Park Senior High School,101067
Miami Senior High School,101075
Miami Northwestern Senior High School,101085
South Miami Senior High School,101101
Southwest Miami High School,101102
Westminster Christian School,101105
Our Lady of Lourdes Academy,101131
Miami Springs Senior High School,101147
Middleburg High School,101152
G Holmes Braddock High School,101153
Maritime And Science Technical Academy,101161
Miramar High School,101172
Montverde Academy,101185
Barbara Goleman High School,101191
Robert F Munroe Day School,101203
Community School-Naples,101206
Barron Collier High School,101207
River Ridge High School,101219
Scheck Hillel Community School,101234
North Miami Beach Senior High School,101236
Benjamin School,101239
Cypress Creek High School,101248
Okeechobee High School,101270
Monsignor Edward Pace High School,101271
Orange Park High School,101274
St John's Country Day School,101275
Dr Phillips High School,101279
Bishop Moore Catholic High School,101285
Colonial High School,101287
Edgewater High School,101290
Lake Highland Preparatory School,101294
Jones High School,101295
Evans High School,101297
Oak Ridge High School,101298
Central Florida Christian Academy,101303
University High School,101309
William R Boone High School,101310
Oviedo High School,101315
Palatka High School,101330
Marjory Stoneman Douglas High School,101348
Palmetto High School,101352
Bay High School,101355
A Crawford Mosley High School,101357
Rutherford High School,101361
Pensacola Catholic High School,101365
Escambia High School,101371
Pensacola High School,101375
Pine Forest High School,101381
Booker T Washington High School,101390
South Plantation High School,101413
Plant City High School,101420
American Heritage School Plantation,101422
Durant Senior High School,101423
Charles W Flanagan High School,101424
Coconut Creek High School,101433
Port Charlotte High School,101436
Charlotte High School,101450
Suncoast Community High School,101466
Inlet Grove Community High School,101467
Faith Christian Academy,101474
Saint Cloud High School,101485
Royal Palm Beach Community High School,101493
Navarre High School,101494
Canterbury School of Florida,101504
Boca Ciega Senior High School,101505
Dixie Hollins High School,101507
Gibbs Senior High School,101510
Ridgeview High School,101514
Northeast High School,101520
Northside Christian School,101521
Pembroke Pines Charter High School,101525
Riverview Senior High School,101528
Saint Petersburg High School,101530
David Posnack Jewish Day School,101532
Gulf Coast High School,101540
Southeast High School,101543
Pompano Beach Institute of International Studies,101550
Seminole High School,101565
Pine View School,101577
Out of Door Academy,101579
Riverview High School,101583
Sebastian River High School,101590
Bayside High School,101592
Sebring High School,101595
Armwood High School,101596
Osceola Fundamental High School,101597
Choctawhatchee High School,101605
J R Arnold High School,101607
Timber Creek High School,101641
Maclay School,101648
Amos P Godby High School,101652
Lawton Chiles High School,101654
West Port High School,101655
Olympia High School,101656
James Rickards High School,101663
Academy of the Holy Names,101680
Berkeley Preparatory School,101686
John Paul II Catholic High School,101690
Chamberlain High School,101692
Plant Senior High School,101700
Thomas Jefferson High School,101710
Alonso High School,101714
Jesuit High School,101715
King Senior High School,101717
Leto High School,101718
Robinson Senior High School,101728
Tampa Catholic High School,101731
Tampa Bay Technical High School,101732
Gaither Senior High School,101738
East Lake High School,101739
Coral Shores High School,101745
Howard W Blake High School,101750
Paul Wharton High School,101751
Walter L Sickles High School,101752
Titusville High School,101760
Middleton High School,101765
Freedom High School,101771
Bloomingdale Senior High School,101778
Vernon High School,101785
South Walton High School,101791
Vero Beach High School,101795
Fleming Island High School,101798
Freedom High School,101801
Everglades High School,101807
Sagemont School,101814
McArthur High School,101817
Forest Hill Community High School,101818
Kings Academy,101821
Villages Charter School,101833
Cardinal Newman High School,101835
Wellington High School,101839
Cypress Bay High School,101842
Somerset Academy High School,101843
Palm Beach Central High School,101844
John A Ferguson Senior High School,101846
Bishop McLaughlin Catholic High School,101850
Edgewood Junior Senior High School,101853
Wildwood Middle High School,101860
East Bay High School,101880
West Orange High School,101885
Winter Park High School,101902
Winter Springs High School,101905
Park Vista Community High School,101923
Ocoee High School,101979
Hagerty High School,101981
Seminole Ridge Community High School,101994
Matanzas High School,102007
Shorecrest Preparatory School,102026
Spoto High School,102059
Yulee High School,102060
Wiregrass Ranch High School,102067
Ronald W Reagan Doral Senior High School,102068
Doral Performing Arts and Entertainment Academy,102069
Viera High School,102070
First Baptist Academy,102101
Liberty High School,102104
Sunlake High School,102124
Mater Lakes Academy High School,102126
Wekiva High School,102127
Somerset Arts Conservatory,102138
Mater Performing Arts and Entertainment Academy,102152
West Broward High School,102181
Hialeah Gardens High School,102183
Steinbrenner High School,102192
East River High School,102196
Lake Nona High School,102199
Archimedean Upper Conservatory,102207
Oakleaf High School,102285
Creekside High School,102308
Acceleration Academy,102314
Atlantic Coast High School,102320
Imagine School at North Port High School,102385
Somerset Academy South Homstead High School,102396
Jose Marti MAST 6-12 Academy,102398
Youth Co-Op Preparatory School,102482
Seacoast Collegiate High School,102550
Belmont Academy,102571
Millennium 6-12 Collegiate Academy,102575
Lake Minneola High School,102581
iMater Preparatory Academy High School,102595
Q.I. Roberts JR-SR High School,102597
Sheridan Technical High School,102601
San Jose Preparatory High School,102603
MAST at FIU Biscayne Bay Campus,102607
Crossroad Academy,102620
Itech @ Thomas Edison Educational Center,102666
Odyssey Charter School,102668
Score Academy Wellington,104450
North Cobb High School,110005
Fulton Science Academy Private School,110007
Allatoona High School,110057
Alpharetta High School,110058
Milton High School,110060
Mount Pisgah Christian School,110062
Alliance Academy for Innovation of Cumming,110088
Armuchee High School,110095
Georgia Cyber Academy,110108
Coretta Scott King Young Women's Leadership Academy,110143
Chattahoochee High School,110146
Frederick Douglass High School,110164
Henry W Grady High School,110170
Mount Vernon Presbyterian School,110189
Pace Academy,110217
Georgia Virtual School,110225
Saint Pius X Catholic High School,110226
Benjamin E Mays High School,110235
The Westminster Schools,110256
Cherokee Bluff High School,110270
Charles R Drew Charter School,110271
Aquinas High School,110277
Cross Creek High School,110286
Westminster Schools of Augusta,110302
Westside High School,110303
Griffin Region College And Career Academy,110314
Paul Duke Stem High School,110338
Appling County High School,110365
North Oconee High School,110401
Bowdon High School,110415
Jackson County Comprehensive High School,110425
Brunswick High School,110473
Glynn Academy,110475
Calhoun High School,110550
Cherokee High School,110589
Chamblee Charter High School,110650
Clarkston High School,110695
Banneker High School,110794
Woodward Academy,110797
Brookstone School,110822
Columbus High School,110825
Rockdale County High School,110860
Rockdale Career Academy,110864
Alcovy High School,110897
Forsyth Central High School,110920
North Forsyth High School,110921
South Forsyth High School,110922
Lambert High School,110927
West Forsyth High School,110929
Forsyth Virtual Academy,110931
Denmark High School,111000
Madison County High School,111005
Decatur High School,111045
Alexander High School,111104
Chapel Hill High School,111107
Gwinnett School of Mathematics Science and Technology,111140
Northview High School,111148
North Springs High School,111154
Elbert County Comprehensive High School,111210
Gilmer High School,111230
Greenbrier High School,111258
Fayette County High School,111275
Whitewater High School,111279
Flowery Branch High School,111281
Forest Park High School,111305
Gainesville High School,111385
Lakeview Academy,111388
Riverside Military Academy,111405
George Walton Academy,111455
Lake Oconee Academy,111496
Harris County High School,111545
Harlem High School,111565
Cornerstone Preparatory Academy,111733
North Cobb Christian School,111737
Kennesaw Mountain High School,111739
LaGrange Academy,111763
Discovery High School,111798
Mountain View High School,111800
Central Gwinnett High School,111805
Berkmar High School,111825
Pepperell High School,111835
Lithia Springs High School,111836
Loganville High School,111850
Grayson High School,111852
Luella High School,111854
Johns Creek High School,111866
Arabia Mountain High School,111868
Mount Desales Academy,111955
Stratford Academy,111961
Morgan County High School,111965
Walker School,111986
Walton High School,111987
Mount Paran Christian School,111996
Pope High School,111998
Wheeler High School,112010
Eagle Landing Christian Academy,112046
Cambridge High School,112129
Jasper County High School,112160
Colquitt County High School,112190
Mount Zion High School,112215
The Heritage School,112243
Newnan High School,112250
Greater Atlanta Christian School,112278
Meadowcreek High School,112279
Norcross High School,112280
McIntosh High School,112360
McEachern High School,112435
Richmond Hill High School,112525
Coosa High School,112580
Ridgeland High School,112615
Blessed Trinity Catholic High School,112618
Centennial High School,112623
Roswell High School,112625
Saint Francis High School,112629
Robert W Groves High School,112680
Savannah Arts Academy,112696
East Coweta High School,112723
Model High School,112725
Scholars Guild Academy,112730
Campbell High School,112745
Brookwood High School,112754
Woodland High School,112827
Lanier High School,112859
Collins Hill High School,112862
Peachtree Ridge High School,112866
Thomasville High School,112980
Thomson High School,112995
Sandy Creek High School,113052
Villa Rica High School,113130
Houston County High School,113151
Washington-Wilkes Comprehensive High School,113185
Oconee County High School,113190
Camden County High School,113285
"Flint River Academy, Inc",113295
River Ridge High School,113303
Etowah High School,113306
Woodstock High School,113309
Maui High School,120000
Aiea High School,120001
James Campbell High School,120003
Ka 'Umeke Ka'Eo Public Charter School,120019
Saint Josephs High School,120020
Iolani School,120040
Kamehameha Schools: Kapalama Campus,120055
Pres William Mckinley High School,120070
Punahou School,120085
"St. Andrew's School, The Priory",120100
Saint Francis School,120105
Molokai High School,120130
James B Castle High School,120155
Kapaa High School,120160
Kapolei High School,120161
Island Pacific Academy,120162
Konawaena High School,120165
Kea'Au High School,120167
Kohala High School,120170
Kealakehe High School,120174
Maui Preparatory Academy,120188
Kauai High School,120195
Mililani High School,120197
Seabury Hall,120198
Hanalani Schools: Upper School,120214
Leilehua High School,120215
King Kekaulike High School,120218
Waialua High School,120220
Hawaii Technology Academy Pcs,120246
Ridgevue High School,130001
Bishop Kelly High School,130041
Boise High School,130042
Borah High School,130043
Capital High School,130046
Timberline High School,130054
Buhl High School,130065
Caldwell Senior High School,130073
Vallivue High School,130080
Coeur D Alene Charter Academy,130115
Fruitland High School,130215
Wood River High School,130270
McCall-Donnelly High School,130380
Centennial High School,130389
Madison Senior High School,130535
Twin Falls High School,130635
Harry D Jacobs High School,140027
Northwestern University - Center for Talent Development Gifted LearningLinks Online Program,140069
Antioch Community High School,140070
John Hersey High School,140097
Saint Viator High School,140098
East Aurora High School,140170
Waubonsie Valley High School,140184
Metea Valley High School,140187
Barrington Community High School,140205
Batavia High School,140212
Fenton High School,140290
J Sterling Morton West High School,140303
Bloomington High School,140335
Bolingbrook High School,140367
Buffalo Grove High School,140447
Glenbard North High School,140534
Cary-Grove Community High School,140563
Centennial High School,140593
Champaign Central High School,140595
ASPIRA Early College High School,140624
Lane Technical High School,140640
Chicago Academy High School,140661
Chicago Military Academy Bronzeville,140689
Martin L King High School,140825
Johnson College Prep,140827
DePaul College Prep,140850
Hubbard High School,140877
Hancock College Preparatory High School,140899
Jones College Preparatory,140905
Back Of The Yards Ib High School,140940
ITW David Speer Academy,140991
Curie Metropolitan High School,141016
Eric Solorio Academy High School,141042
Mount Carmel High School,141045
Notre Dame College Preparatory High School,141063
Alcott High School,141074
Ridgewood High School,141097
Lincoln Park High School,141100
"Infinity Math, Science and Technology High School at Little Village Lawndale High School Campus",141141
St Ignatius College Preparatory School,141170
Noble Street Charter School: Pritzker College Prep,141239
Gwendolyn Brooks College Preparatory Academy,141297
Mather High School,141307
Northside College Preparatory High School,141342
Horizon Science Acad-Mckinley Park,141374
Walter Payton College Preparatory High School,141382
Whitney Young Magnet High School,141383
Bloom High School,141390
Disney II Magnet School,141392
Marian Catholic High School,141393
J Sterling Morton East High School,141410
Hinsdale South High School,141428
Coal City High School,141445
Crete-Monee High School,141505
Crystal Lake Central High School,141515
Crystal Lake South High School,141517
Prairie Ridge High School,141519
Deerfield High School,141570
Maine East High School,141595
Maine West High School,141597
Tri-Valley High School,141635
Dunlap High School,141645
East Saint Louis Senior High School,141725
Edwardsville Senior High School,141735
Elk Grove High School,141778
York Community High School,141805
Elmwood Park High School,141815
Evanston Township High School,141860
Prairie Central High School,141870
East Leyden High School,141960
Glenbard South High School,142073
Glenbard West High School,142075
Glenbrook South High School,142078
Warren Township High School,142175
Harvest Christian Academy,142248
Highland Park High School,142275
Hillsboro High School,142280
Proviso West High School,142286
Hinsdale Central High School,142300
Hoffman Estates High School,142301
Homewood Flossmoor High School,142307
Huntley High School,142320
Jacksonville High School,142350
Joliet Township High School West,142373
Joliet Central High School,142385
Lake Forest High School,142520
Lakes Community High School,142524
Lake Forest Academy,142525
Lake Zurich Senior High School,142530
Libertyville High School,142620
Lockport Township High School-East,142655
Glenbard East High School,142662
Montini Catholic High School,142663
Kaneland High School,142760
Lake Park High School,142852
Olympia High School,142942
Morton High School,143010
Prospect High School,143062
Mundelein High School,143097
Neuqua Valley High School,143108
Normal Community High School,143200
Normal Community West High School,143201
Glenbrook North High School,143215
West Leyden High School,143223
Oak Lawn Community High School,143230
Oak Park And River Forest High School,143245
Oswego High School,143330
Oswego East High School,143331
James B Conant High School,143343
Palatine High School,143345
William Fremd High School,143347
Amos Alonzo Stagg High School,143357
Maine South High School,143377
Peoria Notre Dame High School,143421
Limestone Community High School,143425
Peoria High School,143435
Saint Bede Academy,143465
Plainfield High School - Central Campus,143495
Plainfield South High School,143496
Plainfield North High School,143497
Plainfield East High School,143499
Plano High School,143500
Pleasant Plains High School,143515
Adlai E Stevenson High School,143550
Princeville High School,143565
Richmond-Burton Community High School,143630
Riverside-Brookfield Township High School,143655
Auburn High School,143693
Guilford High School,143703
Rockford Christian High School,143724
Rolling Meadows High School,143736
Salem Community High School,143820
Schaumburg High School,143857
Niles West High School,143926
Niles North High School,143927
Springfield Southeast High School,143955
Sterling High School,144010
Victor J Andrew High School,144117
Vandalia Community High School,144200
Vernon Hills High School,144214
Islamic Foundation School,144231
Wauconda High School,144310
Waukegan High School,144322
Community High School 94,144350
Wheeling High School,144387
Williamsfield High School,144395
Loyola Academy,144403
North Shore Country Day School,144435
Woodstock North High School,144479
Zion-Benton Township High School,144515
Anderson High School,150043
Batesville High School,150145
Bloomington High School South,150215
Brownsburg High School,150335
Carmel High School,150445
Cloverdale High School,150575
Columbia City High School,150600
Columbus East High School,150608
Columbus North High School,150610
Elkhart Memorial High School,150916
Mater Dei High School,150970
Fishers High School,151041
Eman Schools,151042
Hamilton Southeastern High School,151045
Mount Vernon High School,151080
Homestead High School,151103
R Nelson Snider High School,151107
Mississinewa High School,151275
Greenfield-Central High School,151350
Center Grove High School,151390
Griffith High School,151405
East Central High School,151416
Carroll High School,151585
Arsenal Technical High School,151645
Avon High School,151647
Bishop Chatard High School,151654
Cardinal Ritter High School,151658
Cathedral High School,151660
Herron High School,151669
Decatur Central High School,151670
Decatur Township School of Excellence,151678
Lawrence North High School,151712
Park Tudor School,151720
Lighthouse College Prep Academy-Indianapolis,151753
Jasper High School,151790
Jefferson High School,151910
Madison Consolidated High School,152170
Shawe Memorial Junior Senior High School,152175
Marion High School,152200
Martinsville High School,152225
Michigan City High School,152288
Adams Central High School,152369
Twin Lakes High School,152400
Morristown Junior-Senior High School,152440
Burris Laboratory School,152470
Munster High School,152489
Northwood High School,152495
Brown County High School,152500
Christian Academy of Indiana,152504
New Albany High School,152505
Pike High School,152510
Castle High School,152515
New Palestine High School,152560
Noblesville High School,152615
Tri-West High School,152645
Oldenburg Academy,152680
Jac-Cen-Del Junior-Senior High School,152705
Plymouth High School,152885
Rochester Community High School,153020
Lake Central High School,153112
Seymour High School,153175
Shelbyville High School,153200
Riley High School,153255
Saint Joseph High School,153265
Speedway High School,153295
Tell City High School,153405
"Victory Christian Academy, Inc",153566
Southwood Junior-Senior High School,153623
John Glenn High School,153655
Franklin Central High School,153665
Warsaw Community High School,153690
Westfield High School,153735
Zionsville Community High School,153900
Legacy Christian School,159052
Adel-De Soto-Minburn High School,160010
Alburnett Junior-Senior High School,160055
Central Lee High School,160185
Belle Plaine Senior High School,160345
Cedar Falls High School,160660
John F Kennedy Senior High School,160673
Prairie High School,160686
Xavier High School,160689
George Washington High School,160703
Chariton High School,160730
Clarksville Community Schools,160810
Thomas Jefferson High School,161005
Rivermont Collegiate,161105
Decorah High School,161125
Central Campus High School,161185
East High School,161195
North High School,161205
Saydel High School,161212
Roosevelt High School,161215
Fort Madison High School,161675
Grinnell High School,161890
West Senior High School,162172
Turkey Valley Community School,162435
Lone Tree High School,162605
IKM-Manning High School,162711
Marshalltown High School,162775
Muscatine High School,163085
Nevada High School,163125
New Hampton High School,163155
Moc-Floyd Valley High School,163335
Osage Senior High School,163365
Saint Marys High School,163710
East High School,164045
Bishop Heelan Catholic High School,164050
Solon High School,164085
Spirit Lake High School,164105
North Cedar Junior Senior High School,164140
Tipton Community High School,164295
Columbus High School,164492
West High School,164520
Valley High School,164625
West Liberty High School,164635
Chanute High School,170515
Derby High School,170765
De Soto High School,170770
Eisenhower High School,171120
Bishop Miege High School,171532
Lawrence Free State High School,171691
Saint James Academy,171720
Shawnee Mission North High School,172000
Blue Valley North High School,172294
Blue Valley Northwest High School,172296
Blue Valley Southwest High School,172302
Blue Valley High School,172820
Blue Valley West High School,172821
Bishop Carroll Catholic High School,173167
Northeast Magnet High School,173183
The Independent School,173185
Kapaun Mount Carmel Catholic High School,173190
Wichita High School East,173206
The Learning Center,180002
Clinton County High School,180005
Campbell County High School,180010
Boyd County High School,180060
Barbourville High School,180105
Knox Central High School,180110
Bethlehem High School,180120
Thomas Nelson High School,180131
Nelson County High School,180133
Ballard Memorial High School,180150
Belfry High School,180175
Marshall County High School,180200
Madison Southern High School,180211
Bowling Green High School,180247
South Warren High School,180291
Burgin Independent School,180325
Campbellsville High School,180370
Taylor County High School,180380
Adair County High School,180500
Corbin High School,180503
Beechwood High School,180530
Notre Dame Academy,180575
Villa Madonna Academy,180585
South Oldham High School,180593
Harrison County High School,180630
Danville High School,180645
Grant County High School,180690
Floyd Central High School,180723
Metcalfe County High School,180725
Lloyd Memorial High School,180765
Fern Creek High School,180815
Fleming County High School,180830
Kenton County Academies of Innovation & Technology,180847
Fort Knox High School,180850
Highlands High School,180855
The Frankfort Christian Academy,180864
Western Hills High School,180911
North Oldham High School,180951
Scott County High School,180975
Glasgow High School,180980
Barren County High School,180990
East Carter High School,181015
Green County High School,181020
Breckinridge County High School,181050
Conner Senior High School,181128
Knott County Central High School,181180
Christian County High School,181207
Hopkinsville High School,181210
Breathitt County High School,181280
Oldham County Senior High School,181320
Anderson County High School,181350
Hancock County High School,181410
Bryan Station High School,181417
Henry Clay High School,181425
Lexington Christian Academy,181437
Casey County High School,181448
North Laurel High School,181486
Mercy Academy,181505
Ballard High School,181509
Assumption High School,181510
Central High School,181520
DuPont Manual High School,181525
Trinity High School,181540
Iroquois High School,181543
Sacred Heart Academy,181600
Saint Francis School,181604
Saint Xavier High School,181610
Seneca High School,181612
Phoenix School of Discovery,181644
Christian Educational Consortium,181649
Clay County High School,181690
Mayfield High School,181735
Mason County High School,181755
Eastern High School,181810
Wayne County High School,181845
Rowan County Senior High School,181855
Union County High School,181870
Rockcastle County High School,181910
Murray High School,181935
Bath County High School,182070
Paducah Tilghman High School,182085
Johnson Central High School,182111
Prestonsburg High School,182235
Madison Central High School,182278
Russell High School,182305
Russell County High School,182310
Magoffin County High School,182368
Elliott County High School,182370
Allen County Scottsville High School,182380
Martha Layne Collins High School,182400
North Bullitt High School,182412
Pulaski County High School,182455
Somerset High School,182460
Southwestern High School,182462
Washington County High School,182485
Lincoln County High School,182495
Randall K Cooper High School,182561
Valley High School,182575
Morgan County High School,182665
Einstein Charter High School at Sarah Towles Reed,190017
Baton Rouge Magnet High School,190179
Southern University Lab School,190200
Central High School,190205
Episcopal High School,190207
McKinley High School,190215
Tara High School,190242
The Dunham School,190244
Woodlawn High School,190250
Brusly High School,190365
Carencro High School,190420
Saint Paul's School,190590
Denham Springs Senior High School,190655
DeRidder High School,190680
Destrehan High School,190685
French Settlement High School,190983
Dutchtown High School,190993
East Ascension High School,191045
Thomas Jefferson High School,191122
West Jefferson High School,191165
Leesville High School,191545
Pickering High School,191550
Livonia High School,191590
South Beauregard High School,191625
John Ehret High School,191724
Metairie Park Country Day School,191782
Saint Martin's Episcopal School,191784
Haynes Academy For Advanced Studies,191793
Edna Karr High School,192032
Lusher Charter School,192041
Magnet Academy For Cultural Arts,192047
Cabrini High School,192103
New Orleans Center for Science and Mathematics,192112
Ursuline Academy,192195
Northwest High School,192305
Plaquemine High School,192390
Port Allen High School,192435
Rosepine High School,192580
Ruston High School,192595
Saint Amant High School,192601
West Feliciana High School,192615
C E Byrd High School,192680
Springfield High School,192765
North Desoto High School,192795
East Iberville High School,192825
Walker High School,192945
Live Oak High School,192965
Kenner Discovery Health Science Academy,199012
Hyde School,200068
Caribou High School,200225
Falmouth High School,200278
Fryeburg Academy,200390
Hampden Academy,200425
Houlton High School,200465
Kennebunk High School,200515
Monmouth Academy,200670
Mount Desert Island High School,200683
Lincoln Academy,200685
Old Town High School,200755
Orono High School,200767
Maine Central Institute,200795
Poland Regional High School,200797
Deering High School,200810
Presque Isle High School,200835
Oceanside High School,200855
Mountain Valley High School,200865
Skowhegan High School,200915
Sacopee Valley High School,200948
Oxford Hills High School,200950
Watershed School,201006
Massabesic High School,201063
Westbrook Regional Vocational Center,201094
Wiscasset Middle High School,201125
Aberdeen High School,210000
Northern Garrett High School,210005
Broadneck High School,210011
Saint Mary's High School,210015
New Covenant Christian School Upper School,210029
Concordia Preparatory School,210036
Baltimore Polytechnic Institute,210038
Bryn Mawr School,210050
One Schoolhouse,210061
Digital Harbor High School 416,210067
Catonsville High School,210070
Chesapeake High School,210071
Frederick Douglass High School,210075
Eastern Technical High School,210079
Lansdowne High School,210107
Loch Raven High School,210108
Mercy High School,210112
Milford Mill Academy,210125
Notre Dame Preparatory School,210145
"Parkville High School and Center for Mathematics, Science, and Computer Science",210155
Perry Hall High School,210175
Pikesville High School,210176
Roland Park Country School,210180
Sparrows Point High School,210212
Western School for Technology and Environmental Science,210221
Woodlawn High School,210225
Bel Air High School,210230
Harford Technical High School,210231
John Carroll School,210233
C Milton Wright High School,210234
Patterson Mill Middle High School,210239
High Point High School,210240
Stephen Decatur High School,210245
Worcester Preparatory School,210248
Bethesda-Chevy Chase High School,210250
Stone Ridge School of the Sacred Heart,210252
Landon School,210260
Walt Whitman High School,210271
Elizabeth Seton High School,210273
Boonsboro High School,210280
Gwynn Park High School,210290
Saint Paul's School for Girls,210296
Saint Andrew's Episcopal School,210317
Sollers Point Technical High School,210330
The Gunston School,210362
Bohemia Manor High School,210375
Clarksburg High School,210381
Al-Huda School,210389
Clear Spring High School,210400
River Hill High School,210402
Hammond High School,210409
Oakland Mills High School,210411
Wilde Lake High School,210412
Long Reach High School,210415
Indian Creek Upper School,210424
Allegany High School,210425
Fort Hill High School,210440
Damascus High School,210460
North Caroline High School,210477
Patapsco High School and Center for the Arts,210478
Easton High School,210490
South River High School,210494
Centennial High School,210509
Howard High School,210510
Mount Hebron High School,210512
Fallston High School,210523
Governor Thomas Johnson High School,210535
Mountain Ridge High School,210541
Linganore High School,210543
Tuscarora High School,210550
Reservoir High School,210557
Gaithersburg High School,210560
Quince Orchard High School,210564
Watkins Mill High School,210568
Arundel Senior High School,210570
Garrison Forest School,210580
Seneca Valley High School,210582
Archbishop Spalding High School,210583
Glen Burnie High School,210585
Northwest High School,210589
Glenelg High School,210593
Great Mills High School,210595
Eleanor Roosevelt High School,210597
Saint Maria Goretti High School,210610
North Hagerstown High School,210615
South Hagerstown High School,210616
Havre de Grace High School,210635
Huntingtown High School,210651
DeMatha Catholic High School,210660
Oakdale High School,210664
Urbana High School,210671
Joppatowne High School,210673
Henry E Lackey High School,210675
Albert Einstein High School,210677
DuVal High School,210679
Riverdale Baptist School,210681
La Plata High School,210685
Saint Vincent Pallotti High School,210695
Leonardtown High School,210700
St Mary's Ryken High School,210703
North County High School,210710
Southern High School,210720
Chesapeake Math and IT Public Charter School,210722
Patuxent High School,210726
Dulaney High School,210730
Mardela Middle and  High School,210735
Chapelgate Christian Academy,210744
Marriotts Ridge High School,210745
McDonogh School,210750
Middletown High School,210755
Chopticon High School,210757
North East High School,210780
Southern Garrett High School,210785
New Town High School,210795
Northern High School,210799
Oxon Hill High School,210802
Owings Mills High School,210804
Hereford High School,210805
Chesapeake High School,210808
Pocomoke High School,210820
Maurice Mcdonough High School,210823
Poolesville High School,210825
Winston Churchill High School,210839
Calvert High School,210850
North Harford High School,210865
Franklin High School,210870
Thomas Sprigg Wootton High School,210909
Richard Montgomery High School,210910
Walter Johnson High School,210912
Rockville High School,210914
James M Bennett High School,210928
Parkside High School,210933
Wicomico High School,210935
Sherwood High School,210940
Severna Park Senior High School,210943
Severn School,210945
Bullis School,210955
James Hubert Blake High School,210959
John F Kennedy High School,210960
Montgomery Blair High School,210965
Atholton High School,210968
Springbrook High School,210969
Smithsburg High School,210970
Charles Herbert Flowers High School,210980
Kent Island High School,210994
Takoma Academy,211007
From the Heart Christian School,211009
Catoctin High School,211015
George Washington Carver Center for Arts and Technology,211025
Towson High School,211035
Dr Henry A Wise Junior High School,211041
Thomas Stone High School,211054
Walkersville High School,211055
Westlake High School,211059
"North Point High School for Science, Technology, and Industry",211061
Saint Charles High School,211067
Carroll County Career and Technology Center,211084
Wheaton High School,211085
Williamsport High School,211090
Kent County High School,211095
Old Colony Regional Vocational Technical School,220003
Agawam High School,220005
Brooke Charter School : Roslindale,220006
Sparhawk School,220014
Amherst Regional High School,220015
Andover High School,220025
Arlington High School,220033
Ashland High School,220065
Ayer Shirley Regional High School,220095
Belchertown High School,220115
Belmont Hill School,220120
Billerica Memorial High School,220155
Blackstone-Millville Regional High School,220160
Nashoba Regional High School,220162
Boston Latin School,220185
John D O'Bryant School of Math and Science,220195
Commonwealth School,220222
English High School,220240
Boston Latin Academy,220260
Dexter Southfield,220262
Madison Park Technical Vocational High School,220296
Excel High School,220385
Braintree High School,220420
Mary Lyon Pilot High School,220429
Brockton High School,220435
Montrose School,220454
Burlington High School,220470
Community Charter School-Cambridge,220489
Cambridge Rindge And Latin High School,220493
Blue Hills Regional Technical School,220544
Bay Path Regional Vocational Technical High School,220563
Chelmsford High School,220575
Brimmer and May School,220600
Chicopee Comprehensive High School,220611
Danvers High School,220660
St John's Preparatory High School,220665
Dedham High School,220675
Noble and Greenough School,220680
Techboston Academy,220696
Shepherd Hill Regional High School,220698
Hampshire Regional High School,220722
Williston Northampton School,220725
Weymouth High School,220745
Pioneer Charter School of Science,220764
Diman Regional Vocational-Technical High School,220795
Fitchburg High School,220820
Montachusett Regional Vocational Technical School,220829
Framingham High School,220842
Keefe Regional Technical High School,220854
Franklin High School,220860
Tri-Co Regional Vocational Technical School,220864
Granby Junior-Senior High School,220897
Stoneleigh-Burnham School,220925
Hanover High School,220950
Monomoy Regional High School,220965
Haverhill High School,220985
Wachusett Regional High School,221010
Hopkinton High School,221060
Community Academy of Science and Health,221073
South Shore Charter School,221092
Ipswich High School,221095
Sacred Heart High School,221103
Silver Lake Regional High School,221105
Boston International High School,221106
Central Catholic High School,221115
Greater Lowell Technical High School,221220
Ludlow High School,221250
Saint Mary Junior-Senior High School,221275
Lynnfield High School,221287
Mansfield High School,221320
Marblehead High School,221325
Marlborough High School,221335
Virtual High School,221356
Medford High School,221365
Melrose High School,221375
Presentation of Mary Academy,221392
Old Rochester Regional High School,221403
Millbury Junior-Senior High School,221420
Millis High School,221425
Milton High School,221440
Needham High School,221485
New Bedford High School,221493
St Sebastian Middle High School,221545
Newton North High School,221555
Abington High School,221565
Drury High School,221570
McCann Technical School,221575
