School Name,School Code
Ramapo High School,310402
Ramsey High School,311290
Randolph High School,310272
Raritan High School,310518
Red Bank Regional High School,311300
Ridgewood High School,311310
Roxbury High School,311415
Scotch Plains-Fanwood High School,311360
Shore Regional High School,311590
South Brunswick High School,310802
Columbia High School,310750
Jonathan Dayton High School,311410
Summit High School,311420
Teaneck High School,311450
Barnegat High School,310062
Allentown High School,310000
Vernon Township High School,311552
Verona High School,311550
Warren Hills Regional High School,311570
Watchung Hills Regional High School,311231
Wayne Valley High School,311573
Wayne Hills High School,311574
Weehawken High School,311575
West Deptford High School,311638
West Essex Senior High School,311579
West Milford Township High School,311593
West Morris Central High School,310227
West Morris Mendham High School,310765
Memorial High School,311595
W Windsor-Plainsboro Hs-North,311232
W Windsor-Plainsboro Hs-South,311277
Union County Academy For Information Technology,311381
Colonia High School,310251
John F Kennedy Memorial High School,310581
Woodbridge High School,311625
Woodbury Junior-Senior High School,311635
Wood-Ridge High School,311640
Mount St Dominic Academy High School,310180
Bishop Eustace Preparatory School,310770
Pope John XXIII Regional High School,311407
Mount Saint Mary Academy,311025
Mater Dei Prep,310994
Saint Joseph High School,310790
New Jersey Home School,697001
Ma'Ayanot Yeshiva Hs-Girls,697001
Primoris Academy,310023
Hun School-Princeton,311260
Stuart Country Day School Of The Sacred Heart,311278
Wardlaw-Hartridge School,311230
Albuquerque Academy,320003
Rio Rancho Cyber Academy,320537
Del Norte High School,320008
Highland High School,320020
Sandia High School,320037
La Cueva High School,320038
Volcano Vista High School,320122
Corrales International School,320132
Atrisco Heritage Academy High School,320119
Bloomfield High School,320092
Moreno Valley High School,320079
Cloudcroft High School,320145
Clovis High School,320165
Cobre High School,320072
Piedra Vista High School,320252
Santa Teresa High School,320570
Hatch Valley High School,320315
Hobbs High School,320325
Las Cruces High School,320370
Onate High School,320373
Centennial High School,320383
Pojoaque High School,320610
Santa Fe High School,320630
Taos High School,320675
Bishop Manogue Catholic High School,290140
Bishop Gorman High School,290095
Nevada Virtual Academy,290243
Coral Academy of Science Las Vegas,290216
Somerset Academy of Las Vegas - Sky Pointe Campus,290230
American Preparatory Academy - Las Vegas,290006
Equipo Academy,290235
Churchill County High School,290060
Ed W Clark High School,290097
Eldorado High School,290098
Moapa Valley High School,290125
Rancho High School,290103
Virgin Valley High School,290025
Western High School,290104
Las Vegas Academy Of The Arts,290119
Cheyenne High School,290121
Cimarron-Memorial High School,290115
Green Valley High School,290084
Advanced Technologies Academy,290134
Silverado High School,290132
Mojave High School,290220
Palo Verde High School,290200
Preparatory Institute School for Academic Excellence at Charles I West Hall,290228
Centennial High School,290191
Foothill High School,290073
Desert Pines High School,290192
Sierra Vista High School,290179
Coronado High School,290069
Canyon Springs High School and The Leadership and Law Preparatory Academy,290194
Del Sol Academy Of The Performing Arts,290198
Shadow Ridge High School,290209
Liberty High School,290197
Spring Valley High School,290202
Arbor View High School,290204
East Career and Technical Academy,290227
Desert Oasis High School,290219
Northwest Career and Technical Academy,290225
Sunrise Mountain High School,290210
Veterans Tribute Career and Technical Academy,290215
Southwest Career and Technical Academy,290213
West Career and Technical Academy,290244
Nevada Learning Academy at CCSD,290203
Mission High School,290013
Douglas High School,290075
George Whittell High School,290190
Elko High School,290045
West Wendover High School,290178
Carlin Combined School,290030
Wells High School,290175
Albert M Lowry High School,290180
Yerington High School,290185
Dayton High School,290041
Silver Stage High School,290251
Pahrump Valley High School,290137
Carson High School,290035
Earl Wooster High School,290142
Incline High School,290092
Procter Hug High School,290144
Reno High School,290145
Sparks High School,290155
Galena High School,290149
Robert McQueen High School,290143
Coral Academy Of Science High School,290249
North Valleys High School,290177
Damonte Ranch High School,290187
"Academy of Arts, Careers and Technology",290247
The Adelson School,290229
Faith Lutheran High School,290109
Henderson International School,290077
Notre Dame Academy High School,335360
Archbishop Stepinac High School,335940
John F Kennedy Catholic High School,332650
School of the Holy Child,334972
Iona Preparatory School,333365
Nazareth Regional High School,330778
Christ The King High School,333124
Xaverian High School,330920
Archbishop Molloy High School,332543
Holy Cross High School,331927
Fontbonne Hall Academy,330705
Canisius High School,331000
Sacred Heart Academy,332330
Our Lady of Mercy Academy,335440
Trinity-Pawling School,334440
Albany Academies,330035
Schechter School of Long Island,332369
Yeshivah of Flatbush,330925
Allendale Columbia School,334785
Emma Willard School,335600
The Masters School,331635
Tapestry Charter High School,331087
KIPP NYC College Prep High School,333836
Lower East Side Preparatory High School,333754
East Side Community School,333608
University Neighborhood High School,334101
"New Explorations into Science, Technology and Math High School",333843
High School for Environmental Studies,333674
Manhattan Village Academy,333791
Vanguard High School,334110
Manhattan International High School,333790
High School for Health Professions and Human Services,333817
High School for Leadership and Public Service,333819
High School Of Economics & Finance,333816
Talent Unlimited High School,334073
Jacqueline Kennedy Onassis High School,333686
Chelsea Career and Technical Education High School,333555
High School of Fashion Industries,333680
Murry Bergtraum High School,333835
New York City Laboratory School for Collaborative Studies,333853
School Of The Future High School,333592
Humanities Preparatory Academy,333704
Richard R Green High School of Teaching,333916
Manhattan Comprehensive Night and Day High School,333787
Eleanor Roosevelt High School,333648
Manhattan Bridges High School,333783
Independence High School,333711
High School of Hospitality Management,333692
Pace High School,333866
Urban Assembly School of Design and Construction,334077
47 American Sign Language English Secondary School,333715
Facing History School,333627
Quest To Learn,333894
Urban Assembly Gateway School For Technology,333814
Harvest Collegiate High School,333695
Academy For Software Engineering,333428
Fiorello H Laguardia High School,333685
"Martin Luther King Jr High School For Law, Advocacy Community Justice",333796
Park East High School,333875
Central Park East High School,332964
Manhattan Center for Science and Math,333784
Frederick Douglass Academy,333643
Columbia Secondary School,333907
Gregorio Luperon High School,333749
High School for Law and Public Service,333687
High School For Health Careers And Sciences,333698
MS 293 City College Academy of the Arts,332929
University Heights High School,330538
Health Opportunities High School,330527
Bronx Leadership Academy II High School,330568
Bronx Academy of Letters,330647
Laboratory School of Finance and Technology Middle School/High School 223,331134
South Bronx Preparatory,330668
Herbert H Lehman High School,330533
Gotham Collaborative High School,330905
Millennium Art Academy,330503
Bronx Arena High School,330483
Pelham Lab High School,331132
Bronx River High School,331136
Bronx International High School,330586
Morris Academy For Collaborative Studies,330491
Bronx Center for Science and Mathematics,330821
Young Women's Leadership School of the Bronx,330024
In-Tech Academy Middle High School 368,330649
Belmont Preparatory High School,330584
Fordham High School Of Arts,330591
Bronx High School Law-Community Service,330592
Marble Hill School for International Studies,330562
Bronx Engineering and Technology Academy,330763
Marie Curie High School,330701
Theatre Arts Production County School,330838
Kingsbridge International High School,330981
High School For Energy And Technology,331109
Bronx Academy For Software Engineering,331143
Harry S Truman High School,330531
Bronx Aerospace High School,330606
Collegiate Institute For Math And Science,330676
Astor Collegiate Academy,330508
Academy for Scholarship and Entrepreneurship,330492
Wings Academy,330516
Explorations Academy,330721
Bronx Envision Academy,330472
Science Skills Center High School as Water's Edge,330878
Brooklyn Technical High School,330630
Benjamin Banneker Academy,330582
Bedford Academy High School,330643
Brooklyn High School of the Arts,330583
Cyberarts Studio Academy,330857
Sunset Park High School,330488
Millennium Brooklyn High School,331079
Boys and Girls High School,330595
Gotham Professional Arts Academy,330956
Brooklyn Academy Global Finance,331078
Medgar Evers College Preparatory School,330759
Clara Barton High School,330655
High School For Public Service,330637
Brooklyn High School for Science and the Environment,330628
School for Human Rights,330909
International Hs-Prospect Hgts,330847
High School for Global Citizenship,330749
Brooklyn Community High School For Excellence And Equity,331024
It Takes a Village Academy,330957
Olympus Academy,330951
Urban Action Academy,331034
High School for Innovation in Advertising and Media,331037
All City Leadership Secondary School,330642
Bushwick High School For Social Justice,330629
Bushwick Leaders High School for Academic Excellence,330644
Brooklyn School For Math And Research,331096
Robert F Wagner Jr Secondary School for Arts And Technology,332902
Grover Cleveland High School,330735
Newtown High School,331815
Pan American International High School,332909
Bayside High School,330355
Benjamin Cardozo High School,330357
Martin Van Buren High School,334655
Queens High School Teaching Liberal Arts Sciences,331936
Business Technology Early College High School,331187
Hillcrest High School,332557
Queens High School For the Sciences at York College,332549
"Young Women's Leadership School, Queens",332592
Queens Collegiate: A College Board School,332569
Hillside Arts and Letters Academy,332556
Queens Metropolitan High School,331952
Jamaica Gateway To The Sciences,334657
Mathematics and Science Research Technology Magnet High School,331169
Excelsior Preparatory High School,335302
George Washington Carver High School For The Sciences,334896
Queens Preparatory Academy,335301
Pathways College Preparatory School: A College Board School,334857
Cambria Heights Academy,332421
Newcomers High School,332893
William C Bryant High School,332915
Frank Sinatra High School Of The Arts,332901
Information Technology High School,332904
Young Women's Leadership School of Astoria,332911
Academy for Careers in Television and Film,332906
Energy Tech High School,331148
Concord High School,335342
Curtis High School,335350
New Dorp High School,335355
Port Richmond High School,335365
Ralph R McKee Career and Technical Education High School,335375
Tottenville High School,335405
Staten Island Technical High School,335401
College Of Staten Island High School For International Studies,335346
Gaynor McCown Expeditionary Learning School,335367
Buffalo Academy of Science Charter School,331081
Automotive High School,330615
East Williamsburg Scholars Academy,330737
"High School for Enterprise, Business and Technology",330736
Williamsburg Preparatory School,330697
Williamsburg High School of Arts and Technology,330856
Young Womens Leadership School Of Brooklyn,330463
East New York Family Academy,330678
Performing Arts and Technology High School,330846
Cypress Hills Collegiate Preparatory School,333644
Brooklyn Lab School,331046
Teacher's Preparatory School,330900
Aspirations Diploma Plus High School,331048
John Bowne High School,331929
Townsend Harris High School,331934
Queens Academy,334732
Queens School of Inquiry,331949
World Journalism Preparatory School,331921
East West School of International Studies,331939
Veritas Academy,331917
John Adams High School,334392
Richmond Hill High School,334735
Channel View School for Research,334897
"High School for Construction Trades, Engineering and Architecture",334656
"Queens High School for Information, Research, and Technology",334654
Robert H Goddard High School,334393
Rockaway Park High School For Environmental Sustainability,334872
High School of Telecommunication Arts and Technology,330743
Franklin D Roosevelt High School,330713
New Utrecht High School,330785
Abraham Lincoln High School,330550
Edward R Murrow High School,330686
William E Grady Vocational-Technical High School,330903
Brooklyn Studio Secondary School,330634
John Dewey High School,330746
International High School at LaFayette,330949
Rachel Carson Hs-Coastal Study,330974
High School of Sports Management,330939
Expeditionary Learning School for Community Leaders,331016
Leon M Goldstein High School for Sciences,330752
James Madison High School,330745
Midwood High School,330775
Democracy Preparatory Charter High School,333404
Hyde Leadership Charter School,330978
Academy Charter School,330051
Renaissance Charter High School for Innovation,333666
New Visions Charter High Advanced Math & Science II,331093
New Visions Advanced Math And Science III,331139
Unity Preparatory Charter School of Brooklyn,330048
Albany High School,330041
Alexandria Central School,330115
Amherst Central High School,335225
Ardsley High School,330210
Auburn High School,330240
Avon Central School,330280
Babylon Junior-Senior High School,330285
Baldwin High School,330295
Charles W Baker High School,330300
Ballston Spa High School,330305
Beekmantown High School,334540
Maple Grove Junior-Senior High School,330400
Berne-Knox-Westerlo Junior-Senior High School,330415
Bethpage High School,330420
Brewster High School,330500
Briarcliff High School,330505
Brighton High School,334775
Bronxville High School,330540
City Honors School at FMP,331004
McKinley High School,331060
Frederick Law Olmsted School,331121
South Park High School,331120
"Math, Science, and Technology Preparatory School at Seneca",331021
Burnt Hills-Ballston Lake High School,331140
Byram Hills High School,330225
Canandaigua Academy,331195
Spackenkill High School,334632
Carthage Central High School,331250
Center Moriches High School,331285
Central Islip High School,331290
Westhill High School,335528
Cold Spring Harbor Junior-Senior High School,331437
Commack High School,331453
Connetquot High School,330449
Coxsackie Athens High School,331540
Depew High School,331600
Jamesville-Dewitt High School,331615
Dobbs Ferry High School,331630
East Aurora High School,331685
East Hampton High School,331700
East Islip High School,331705
East Rockaway High School,331735
Wheatley School,334293
Eastchester High School,335630
Alexander Hamilton High School,331840
Elwood-John Glenn High School,332489
Union Endicott High School,331850
Farmingdale High School,331880
Freeport High School,332000
Frontier Senior High School,332225
Ruben A Cirillo High School,332958
Garden City High School,332040
Glen Cove High School,332095
Goshen High School,332135
Jl Miller-Great Neck North High School,332170
Greece Arcadia High School,334802
Athena High School,334801
Greenport High School,332185
Half Hollow Hills High School East,332493
Half Hollow Hills High School W,331627
Hamburg High School,332230
Hampton Bays High School,332255
Hastings High School,332295
North Rockland High School,332310
Hendrick Hudson High School,333205
Herricks Senior High School,333346
Holland Central School,332405
Franklin D Roosevelt High School,332500
Iroquois Central High School,331810
Irondequoit High School,334810
Irvington High School,332520
Island Trees High School,332800
Comsewogue High School,334587
Jericho Senior High School,332628
John Jay High School,332645
Kenmore East Senior High School,335578
Kingston High School,332705
La Fargeville Central School,332725
Lancaster High School,332765
Le Roy Junior-Senior High School,332795
Division Avenue High School,332798
General Douglas MacArthur High School,332802
Lewiston-Porter Senior High School,336090
Lindenhurst Senior High School,332825
Liverpool High School,332850
Livonia High School,332860
Locust Valley High School,332882
Lyme Central School,331330
L A Webber Middle High School,332940
Manhasset Secondary School,333010
Massapequa High School,333060
Massapequa High School Ames Campus,339129
William Floyd High School,333068
John F Kennedy High School,330383
Wellington C Mepham High School,330385
Centereach High School,331281
Newfield High School,331283
Longwood Senior High School,331478
Mineola High School,333155
Monroe Woodbury High School,331297
Valley Central High School,335750
Monticello High School,333200
Fox Lane High School,333245
Mount Sinai High School,333252
Westlake High School,335563
Nanuet Senior High School,333273
Clarkstown North High School,333325
Clarkstown South High School,335913
New Lebanon Junior Senior High School,332785
New Rochelle High School,333366
Newburgh Free Acad-Main Campus,333310
Niagara Wheatfield High School,335028
North Babylon High School,334193
North Salem High School,334645
Nyack Senior High School,334255
Oakfield Alabama Junior Senior High School,334265
School 7 Oceanside High School,334270
Orchard Park High School,334325
Oswego High School,334355
Owego Free Academy,334375
Oyster Bay High School,334385
Patchogue-Medford High School,333093
Pavilion Central School,334430
Pawling High School,334435
Pearl River High School,334445
Pelham Memorial High School,334470
Peru High School,334490
Pine Bush High School,334520
Pittsford Sutherland High School,334530
Plainedge High School,333062
Plainview-Old Bethpage John F Kennedy High School,334532
Plattsburgh Senior High School,334552
Port Chester High School,334575
Earl L Vandermeulen High School,334585
Paul D Schreiber Senior High School,334605
Putnam Valley High School,334651
Riverhead High School,334750
Rocky Point High School,334887
Roslyn High School,334920
Rye High School,334970
Rye Neck High School,333000
Salamanca High School,335020
Saugerties Senior High School,335055
Sayville High School,335075
Schoharie Junior-Senior High School,335130
Scotia-Glenville High School,335150
Seaford High School,335162
Smithtown High School West,335221
Smithtown High School East,335001
Somers High School,335245
Walt Whitman High School,332495
Tappan Zee High School,334515
Southampton High School,335255
Ward Melville High School,331740
Suffern High School,335435
Sweet Home High School,331123
Syosset High School,335443
Sleepy Hollow High School,334220
Tonawanda Middle High School,335580
Tuckahoe High School,335635
Uniondale High School,335668
Valley Stream Central High School,335710
Valley Stream South High School,335712
John Jay High School,332458
Roy C Ketcham Senior High School,335770
Warwick Valley High School,335790
Webster Schroeder High School,335853
Webster Thomas High School,335859
West Hempstead High School,335895
West Islip High School,335900
West Seneca West Senior High School,331130
Westhampton Beach High School,335885
White Plains High School,335955
Williamsville East High School,335984
Williamsville High School North,335983
Williamsville South High School,335982
Windham-Ashland-Jewett Central School,335995
York Central Middle High School,334710
Academy of Mount Saint Ursula,333390
Saint Barnabas High School,333955
Monsignor Scanlan High School,333975
Academy Of The Holy Names-Uppr,330025
Saint Francis Preparatory School,330835
Mary Louis Academy,332575
Saint Agnes Academic High School,331445
Saint Saviour High School,330865
Saint Johns Preparatory School,332892
St Joseph Collegiate Institute,331095
Saint Mary's High School,332770
Cardinal O'Hara High School,335576
Our Lady of Mercy High School,334845
Saint Anthony's High School,335215
Saint John the Baptist Diocesan High School,335898
Bishop Grimes Junior-Senior High School,331748
Marsha Stern Talmudical Academy,334148
Poly PrepCountry Day School,330795
Browning School,333490
Storm King School,331520
Uncommon Preparatory Charter High School,697001
Achievement First University Prep High School,697001
Uncommon Charter High School,330489
Research Laboratory High School For Bioinformatics And Life Sciences,697001
Newcomer Academy at Lafayette #353,697001
PS 208 Riverside Academy,697001
Boquet Valley High School,330103
Shulamith High School for Girls,330009
Saint Joseph Hill Academy,697001
North Shore Hebrew Academy High School,332176
MDQ Academy,331182
Robert Louis Stevenson School,333930
Dominican Academy,333595
Crescent School,332321
Torah Academy for Girls High School,331894
Nardin Academy High School,331075
Ursuline Academy,361125
Carroll High School,361794
Benedictine High School,361195
Archbishop Hoban High School,360020
Magnificat High School,361322
Padua Franciscan High School,364018
Bishop Hartley High School,361508
Notre Dame Academy,365040
Cardinal Mooney High School,365702
Ursuline High School,365735
Andrews Osborne Academy,365565
Lake Center Christian School,365120
Hathaway Brown School,361260
Columbus School for Girls,361530
Akron Stem High School,365284
Bay High School,360345
Beachwood High School,361193
Bexley High School,361505
Bowling Green Senior High School,360565
Brecksville-Broadview Heights High School,360575
Brooklyn High School,361200
Walnut Hills High School,361130
Max S Hayes High School,361324
Garrett Morgan School of Science,361226
Cleveland School of Architecture and Design,365179
Cleveland School of Science and Medicine,365229
New Tech West at Max Hayes,365254
Cleveland High School For Digital Arts,365318
John Marshall School of Information Technology,360008
Lincoln West School of Global Studies,360037
Rhodes College and Career Academy,360068
Cleveland Heights High School,361445
Rutherford B Hayes High School,361905
Fairview High School,361250
Grandview Heights High School,361545
Kettering Fairmont High School,362792
Lakewood High School,362865
Logan High School,363015
London High School,363025
Loveland High School,363085
Madeira High School,363130
Maple Heights Senior High School,363190
Mayfield High School,361325
Medina High School,363360
Newark High School,363635
North Olmsted High School,363855
North Ridgeville High School,363860
North Royalton High School,361329
Norton High School,360310
Piqua High School,364190
Port Clinton High School,364255
Princeton High School,361067
Reading High School,364360
Rocky River High School,364450
Brookside High School,363040
Strongsville High School,364855
Sycamore High School,360525
Sylvania Southview High School,364931
Upper Arlington High School,361630
Westerville North High School,365432
Westerville Central High School,365431
Westlake High School,365450
Wickliffe Senior High School,365535
Wyoming High School,361156
Chagrin Falls High School,360855
Granville High School,362385
McClain High School,362405
Indian Hill High School,361020
Mentor High School,363375
Milford High School,363430
Perrysburg High School,364090
Lakota East High School,363408
Lakota West High School,365417
Triad High School,363845
Batavia High School,360335
Blanchester High School,360495
River View High School,365338
Cuyahoga Heights High School,361235
Independence High School,362675
Olmsted Falls High School,363940
Richmond Heights Secondary School,361337
Solon High School,364700
Buckeye Valley High School,361903
Perkins High School,364568
Amanda-Clearcreek High School,360130
Pickerington High School Central,364160
Pickerington High School North,365013
Millersport High School,363455
Reynoldsburg High eSTEM Academy,365841
Reynoldsburg Health Sciences & Human Service Academy,365782
Reynoldsburg High School - Encore Academy,365783
Hilliard Darby High School,362571
Hilliard Davidson High School,362570
Hilliard Bradley High School,365198
Dublin Scioto High School,361997
Dublin Jerome High School,365076
Berkshire High School,360670
Kenston High School,360860
Cedarville Middle High School,360830
Greeneview High School,362715
Bellbrook High School,360385
Finneytown High School,360993
Anderson High School,360945
Turpin High School,361121
Oak Hills High School,361058
New London High School,363715
Centerburg High School,360845
Kirtland High School,365570
Licking Valley High School,362500
Watkins Memorial High School,364025
Avon High School,360280
Keystone High School,362845
Ottawa Hills Junior-Senior High School,365050
Boardman High School,365700
West Branch High School,361785
Highland High School,363355
Oak Harbor High School,363900
Ottawa-Glandorf High School,363965
Pandora Gilboa High School,364015
Madison Comprehensive High School,363165
Unioto High School,360940
Seneca East High School,360255
Northwest High School,360740
Hudson High School,362650
Nordonia High School,363835
Mineral Ridge High School,363465
Indian Valley High School,362355
Vinton County High School,363305
Kings High School,362800
Little Miami High School,363515
William Mason High School,363275
Chippewa Junior Senior High School,361985
Orange High School,361332
Bedford High School,360367
Van Wert High School,365227
Wadsworth Senior High School,365275
Summit Country Day School,361120
Saint Joseph Academy,361360
St Vincent - St Mary High School,360090
Saint Francis De Sales High School,361533
Saint Francis De Sales High School,365053
Saint Ursula Academy,365055
Saint John's Jesuit High School,365054
Worthington Christian High School,365646
Cincinnati Hills Christian Academy,360957
Mount Saint Mary High School,372675
Bartlesville High School,370265
Bixby High School,370330
Blanchard High School,370353
Bristow Senior High School,370465
Broken Arrow High School,370470
Cheyenne High School,370715
Clinton High School,370810
Drumright High School,371095
Edmond Santa Fe High School,371188
Edmond North High School,371186
Fort Gibson High School,371340
Geary High School,371435
Grove High School,371550
Jenks High School,371905
Laverne High School,372060
Little Axe High School,372554
Maysville High School,372315
McAlester High School,372320
Moore High School,372415
Southmoore High School,372412
Mustang High School,372500
Norman High School,372555
Norman North High School,372557
Capitol Hill High School,372635
Southeast High School,372695
Red Oak School,373030
Charles Page High School,373160
Shattuck High School,373250
Skiatook High School,373285
Stroud Senior High School,373415
Booker T Washington High School,373590
East Central High School,373610
Thomas A Edison High School,373638
Tyrone High School,373675
Union High School,370475
Welch High School,373860
Yukon High School,374020
Bishop McGuinness High School,372645
Heritage Hall Upper School,372669
Dove Science Academy High School-OKC,697001
Summit Christian Academy,370483
Oklahoma Christian School,371187
Holland Hall School,373615
Metro Christian Academy,373626
Central Catholic High School,380850
Portland Adventist Academy,380907
Liberty High School,380489
School of Science and Technology,380095
Westview High School,380083
Aloha High School,380073
Beaverton High School,380075
Mountain View High School,380086
Summit High School,380096
Willamette High School,380345
Centennial High School,380848
Corbett High School,380205
Corvallis High School,380210
Crescent Valley High School,380211
Dallas High School,380245
Henry D Sheldon High School,380326
South Eugene High School,380330
Winston Churchill High School,380323
Forest Grove High School,380370
Grants Pass High School,380425
Hermiston Senior High School,380470
Hood River Valley High School,380480
Junction City High School,380550
Lakeridge High School,380573
Taft High School,381140
South Medford High School,380656
North Medford High School,380650
Newberg Senior High School,380740
Oregon City High School,380785
Parkrose High School,380905
Philomath High School,380820
Pine-Eagle High School,380435
Redmond High School,380970
Redmond Proficiency Academy,380973
Sprague High School,381043
Sheridan AllPrep Academy,381078
Academy For Character Education,380224
West Linn High School,381250
Wilsonville High School,381258
Marist High School,380335
Valley Catholic High School,380080
Faith Bible High School,380009
Devon Preparatory School,391005
Gwynedd Mercy Academy High School,391600
Villa Maria Academy,392375
Villa Maria Academy,392375
Merion Mercy Academy,392575
Archbishop Wood High School,395032
Cathedral Preparatory School,391275
Elk County Catholic High School,394325
Greensburg Central Catholic High School,391574
Delone Catholic High School,392520
Seton-La Salle High School,393908
Lancaster Mennonite School,392120
Grier School,394905
Plumstead Christian School,394026
Perkiomen School,393190
Lancaster Country Day School,392115
Delaware County Christian School,392998
The Phelps School,392370
Community Academy-Phildelphia,393292
Imhotep Institute Charter High School,393348
Collegium Charter School,395163
Hardy Williams Academy Mastery Charter School,393314
Esperanza Academy Charter School,393413
Avon Grove Charter School,395181
Pennsylvania Leadership Charter School,391441
Agora Cyber Charter School,393397
Westinghouse Arts Academy Charter School,390221
Abington High School,390000
Albert Gallatin Area Senior High School,394925
William Allen High School,390020
Louis E Dieruff High School,390038
Ambridge Area High School,390070
Antietam Middle Senior High School,394155
Avella Area Junior-Senior High School,390175
Avon Grove High School,395180
Pine-Richland High School,391512
Baldwin High School,393630
Bangor Area Senior High School,390190
Berwick Area Senior High School,390290
Liberty High School,390325
Freedom High School,390322
Bethlehem Center High School,391445
Blue Ridge High School,392970
Brentwood Middle-High School,393645
Brookville Area Junior-Senior High School,390465
Burrell High School,392958
Butler Area Senior High School,390500
Canon-McMillan High School,390530
Carlisle High School,390560
William Tennent High School,391980
Central Bucks High School South,394992
Central Bucks High School West,391045
Central Bucks High School East,390488
Central Cambria High School,391155
Central York High School,395430
Chartiers Valley High School,393658
Cheltenham High School,393280
Chichester High School,390380
Clairton High School,390650
Coatesville Area Senior High School,390740
Conestoga Valley Senior High School,392105
Conneaut Area Senior High school,390800
Connellsville Area Senior High School,390810
Cornell High School,393740
Cedar Crest High School,390855
Council Rock High School North,392985
Cochranton Junior-Senior High School,390745
Meadville Area Senior High School,392535
Dallastown Area High School,390930
Daniel Boone Area High School,390160
Danville Area High School,390950
Delaware Valley High School,392635
Deer Lakes High School,390635
Downingtown High School East Campus,391341
Downingtown High School West,391033
East Allegheny High School,395350
Eastern Lebanon County High School,392840
Emmaus High School,391250
Easton Area High School,391130
Elizabeth Forward High School,391195
Lincoln Junior-Senior High School,391235
Ephrata Senior High School,391265
Northwest Pennsylvania Collegiate Academy,391298
Exeter Township Senior High School,394145
Karns City High School,391995
Fleetwood Area High School,391390
Forest City Regional High School,391405
Forest Hills High School,394580
Fox Chapel Area High School,393620
North Star High School,390385
Franklin Regional Senior High School,392835
Garnet Valley High School,391537
Gateway High School,392708
Governor Mifflin Senior High School,394555
Greensburg-Salem High School,391575
Greater Latrobe Senior High School,392170
Greencastle-Antrim High School,391570
Grove City Senior High School,391590
Hampton High School,390045
Hanover Senior High School,391625
Saucon Valley Senior High School,391745
Hempfield Area Senior High School,391576
Hempfield High School,392140
Interboro High School,391540
Jefferson-Morgan Middle High School,391910
Jenkintown Middle High School,391920
Jim Thorpe Senior High School,391945
Juniata High School,392620
Keystone Oaks High School,393680
Kiski Area High School,392207
Kutztown Area High School,392075
Lakeland Junior-Senior High School,391925
JP McCaskey High School East,392110
Homer Center Junior-Senior High School,391805
Littlestown Senior High School,392305
Lower Moreland High School,390303
Methacton High School,391366
Manheim Township High School,392865
Marple Newtown High School,393000
Mars Area High School,392415
McGuffey High School,390700
Mifflin County High School,392263
Montour High School,392735
Moon Area High School,390840
Moshannon Valley High School,391835
Muhlenberg High School,392185
Muncy High School,392825
Greater Nanticoke High School,392845
Neshaminy High School,392145
New Castle Junior Senior High School,392910
North Allegheny Senior High School,393745
North Penn High School,392155
North Pocono High School,392765
Northeastern Senior High School,392380
Northwest Area Junior Senior High School,394550
Oley Valley High School,393100
Owen J Roberts High School,394085
Oxford Area High School,393135
Palisades High School,392045
Parkland High School,393125
Penn Hills Senior High School,393763
Penn Manor High School,392655
Penn-Trafford High School,391670
Cambridge Springs High School,390520
Saegertown High School,394315
Maplewood High School,394855
Pennridge High School,393195
Pennsbury High School,395415
Pequea Valley High School,392050
Perkiomen Valley High School,390760
Peters Township High School,390535
Parkway West High School,393428
Lankenau High School,393331
Kensington School for Creative and Performing Arts,392798
Academy at Palumbo,393242
High School of the Future,392779
Constitution High School,393250
Samuel Fels High School,393504
Central High School,393275
Frankford High School,393310
Northeast High School,393407
George Washington High School,393323
G W Carver High School of Engineering and Science,393342
Phoenixville Area High School,393580
Pittsburgh Allderdice High School,393925
Pittsburgh Carrick High School,393650
Pittsburgh Perry Traditional Academy,393765
Pittsburgh Creative and Performing Arts 6-12,393768
Pleasant Valley High School,390455
Plum Senior High School,393772
Plymouth Whitemarsh High School,394040
Pocono Mountain West High School,394052
Pocono Mountain East High School,394756
Port Allegany Junior-Senior High School,394060
Pottsgrove High School,394703
Quaker Valley High School,392220
Quakertown Community Senior High School,394120
Ridgway Middle High School,394228
Ridley High School,391395
Ringgold High School,392705
Penncrest High School,392287
South Fayette Township High School,392745
Salisbury High School,390039
Schuylkill Valley High School,392215
Shenango High School,392915
Shikellamy High School,394740
Solanco High School,394125
South Allegheny Middle-High School,392267
Knoch High School,394368
South Williamsport Junior-Senior High School,395325
Southern Lehigh High School,390830
Seneca Valley Senior High School,395465
South Western High School,391628
Springfield High School,394660
Springfield Township High School,393515
State College Area High School,394685
Susquehanna Township High School,391660
Susquenita High School,391075
Titusville Senior High School,394820
Conestoga High School,390295
Trinity High School,395060
Unionville High School,394955
Upper Darby High School,394965
Upper Dublin High School,391415
Upper Merion Area High School,392015
Strath Haven High School,395015
Washington High School,395065
Seneca High School,395080
West Allegheny Senior High School,393075
West Chester Bayard Rustin High School,395167
B Reed Henderson High School,395170
West Chester East High School,395164
Western Wayne High School,392085
Westmont Hilltop High School,391975
Whitehall High School,391785
Penn Wood High School,392160
Williams Valley Junior-Senior High School,394200
Wilson High School,395190
Windber Area High School,395355
Wyalusing Valley Junior-Senior High School,395395
Wyomissing Area High School,395410
William Penn High School,395440
Holy Ghost Preparatory School,390870
Monsignor Bonner and Archbishop Prendergast High School,391048
Mount Saint Joseph Academy,393390
Saint Joseph's Preparatory School,393480
