framework,category,standard,description
ccela,RF,K.RF.1.a,"Follow words from left to right, top to bottom, and page by page."
ccela,RF,K.RF.1.b,Recognize that spoken words are represented in written language by specific sequences of letters.
ccela,RF,K.RF.1.c,Understand that words are separated by spaces in print.
ccela,RF,K.RF.1.d,Recognize and name all upper- and lowercase letters of the alphabet.
ccela,RF,K.RF.2,"Demonstrate understanding of spoken words, syllables, and sounds (phonemes)."
ccela,RF,K.RF.2.a,Recognize and produce rhyming words.
ccela,RF,K.RF.2.b,"Count, pronounce, blend, and segment syllables in spoken words."
ccela,RF,K.RF.2.c,Blend and segment onsets and rimes of single-syllable spoken words.
ccela,RF,K.RF.2.d,"Isolate and pronounce the initial, medial vowel, and final sounds (phonemes) in three-phoneme (consonent-vowel-consonent, or CVC) words.* (This does not include CVCs ending with /l/, /r/, or /x/.)"
ccela,RF,K.RF.2.e,"Add or substitute individual sounds (phonemes) in simple, one-syllable words to make new words."
ccela,RF,K.RF.3,Know and apply grade-level phonics and word analysis skills in decoding words.
ccela,RF,K.RF.3.a,Demonstrate basic knowledge of one-to-one letter-sound correspondences by producing the primary or many of the most frequent sound for each consonant.
ccela,RF,K.RF.3.b,Associate the long and short sounds with common spellings (graphemes) for the five major vowels.
ccela,RF,K.RF.3.c,"Read common high-frequency words by sight (e.g., the, of, to, you, she, my, is, are, do, does)."
ccela,RF,K.RF.3.d,Distinguish between similarly spelled words by identifying the sounds of the letters that differ.
ccela,RF,K.RF.4,Read emergent-reader texts with purpose and understanding.
ccela,RH,11-12.RH.1,"Cite specific textual evidence to support analysis of primary and secondary sources, connecting insights gained from specific details to an understanding of the text as a whole."
ccela,RH,11-12.RH.10,"By the end of grade 12, read and comprehend history/social studies texts in the grades 11–CCR text complexity band independently and proficiently."
ccela,RH,11-12.RH.2,Determine the central ideas or information of a primary or secondary source; provide an accurate summary that makes clear the relationships among the key details and ideas.
ccela,RH,11-12.RH.3,"Evaluate various explanations for actions or events and determine which explanation best accords with textual evidence, acknowledging where the text leaves matters uncertain."
ccela,RH,11-12.RH.4,"Determine the meaning of words and phrases as they are used in a text, including analyzing how an author uses and refines the meaning of a key term over the course of a text (e.g., how Madison defines faction in Federalist No. 10)."
ccela,RH,11-12.RH.5,"Analyze in detail how a complex primary source is structured, including how key sentences, paragraphs, and larger portions of the text contribute to the whole."
ccela,RH,11-12.RH.6,"Evaluate authors’ differing points of view on the same historical event or issue by assessing the authors’ claims, reasoning, and evidence."
ccela,RH,11-12.RH.7,"Integrate and evaluate multiple sources of information presented in diverse formats and media (e.g., visually, quantitatively, as well as in words) in order to address a question or solve a problem."
ccela,RH,11-12.RH.8,"Evaluate an author’s premises, claims, and evidence by corroborating or challenging them with other information."
ccela,RH,11-12.RH.9,"Integrate information from diverse sources, both primary and secondary, into a coherent understanding of an idea or event, noting discrepancies among sources."
ccela,RH,6-8.RH.1,Cite specific textual evidence to support analysis of primary and secondary sources.
ccela,RH,6-8.RH.10,"By the end of grade 8, read and comprehend history/social studies texts in the grades 6–8 text complexity band independently and proficiently."
ccela,RH,6-8.RH.2,Determine the central ideas or information of a primary or secondary source; provide an accurate summary of the source distinct from prior knowledge or opinions.
ccela,RH,6-8.RH.3,"Identify key steps in a text’s description of a process related to history/social studies (e.g., how a bill becomes law, how interest rates are raised or lowered)."
ccela,RH,6-8.RH.4,"Determine the meaning of words and phrases as they are used in a text, including vocabulary specific to domains related to history/social studies."
ccela,RH,6-8.RH.5,"Describe how a text presents information (e.g., sequentially, comparatively, causally)."
ccela,RH,6-8.RH.6,"Identify aspects of a text that reveal an author’s point of view or purpose (e.g., loaded language, inclusion or avoidance of particular facts)."
ccela,RH,6-8.RH.7,"Integrate visual information (e.g., in charts, graphs, photographs, videos, or maps) with other information in print and digital texts."
ccela,RH,6-8.RH.8,"Distinguish among fact, opinion, and reasoned judgment in a text."
ccela,RH,6-8.RH.9,Analyze the relationship between a primary and secondary source on the same topic.
ccela,RH,9-10.RH.1,"Cite specific textual evidence to support analysis of primary and secondary sources, attending to such features as the date and origin of the information."
ccela,RH,9-10.RH.10,"By the end of grade 10, read and comprehend history/social studies texts in the grades 9–10 text complexity band independently and proficiently."
ccela,RH,9-10.RH.2,Determine the central ideas or information of a primary or secondary source; provide an accurate summary of how key events or ideas develop over the course of the text.
ccela,RH,9-10.RH.3,Analyze in detail a series of events described in a text; determine whether earlier events caused later ones or simply preceded them.
ccela,RH,9-10.RH.4,"Determine the meaning of words and phrases as they are used in a text, including vocabulary describing political, social, or economic aspects of history/social science."
ccela,RH,9-10.RH.5,Analyze how a text uses structure to emphasize key points or advance an explanation or analysis.
ccela,RH,9-10.RH.6,"Compare the point of view of two or more authors for how they treat the same or similar topics, including which details they include and emphasize in their respective accounts."
ccela,RH,9-10.RH.7,"Integrate quantitative or technical analysis (e.g., charts, research data) with qualitative analysis in print or digital text."
ccela,RH,9-10.RH.8,Assess the extent to which the reasoning and evidence in a text support the author’s claims.
ccela,RH,9-10.RH.9,Compare and contrast treatments of the same topic in several primary and secondary sources.
ccela,RI,1.RI.1,Ask and answer questions about key details in a text.
ccela,RI,1.RI.10,"With prompting and support, read informational texts appropriately complex for grade 1."
ccela,RI,1.RI.2,Identify the main topic and retell key details of a text.
ccela,RI,1.RI.3,"Describe the connection between two individuals, events, ideas, or pieces of information in a text."
ccela,RI,1.RI.4,Ask and answer questions to help determine or clarify the meaning of words and phrases in a text.
ccela,RI,1.RI.5,"Know and use various text features (e.g., headings, tables of contents, glossaries, electronic menus, icons) to locate key facts or information in a text."
ccela,RI,1.RI.6,Distinguish between information provided by pictures or other illustrations and information provided by the words in a text.
ccela,RI,1.RI.7,Use the illustrations and details in a text to describe its key ideas.
ccela,RI,1.RI.8,Identify the reasons an author gives to support points in a text.
ccela,RI,1.RI.9,"Identify basic similarities in and differences between two texts on the same topic (e.g., in illustrations, descriptions, or procedures)."
ccela,RI,11-12.RI.1,"Cite strong and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text, including determining where the text leaves matters uncertain."
ccela,RI,11-12.RI.10,"By the end of grade 11, read and comprehend literary nonfiction in the grades 11–CCR text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RI,11-12.RI.2,"Determine two or more central ideas of a text and analyze their development over the course of the text, including how they interact and build on one another to provide a complex analysis; provide an objective summary of the text."
ccela,RI,11-12.RI.3,"Analyze a complex set of ideas or sequence of events and explain how specific individuals, ideas, or events interact and develop over the course of the text."
ccela,RI,11-12.RI.4,"Determine the meaning of words and phrases as they are used in a text, including figurative, connotative, and technical meanings; analyze how an author uses and refines the meaning of a key term or terms over the course of a text (e.g., how Madison define"
ccela,RI,11-12.RI.5,"Analyze and evaluate the effectiveness of the structure an author uses in his or her exposition or argument, including whether the structure makes points clear, convincing, and engaging."
ccela,RI,11-12.RI.6,"Determine an author’s point of view or purpose in a text in which the rhetoric is particularly effective, analyzing how style and content contribute to the power, persuasiveness or beauty of the text."
ccela,RI,11-12.RI.7,"Integrate and evaluate multiple sources of information presented in different media or formats (e.g., visually, quantitatively) as well as in words in order to address a question or solve a problem."
ccela,RI,11-12.RI.8,"Delineate and evaluate the reasoning in seminal U.S. texts, including the application of constitutional principles and use of legal reasoning (e.g., in U.S. Supreme Court majority opinions and dissents) and the premises, purposes, and arguments in works o"
ccela,RI,11-12.RI.9,"Analyze seventeenth-, eighteenth-, and nineteenth-century foundational U.S. documents of historical and literary significance (including The Declaration of Independence, the Preamble to the Constitution, the Bill of Rights, and Lincoln’s Second Inaugural "
ccela,RI,2.RI.1,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text."
ccela,RI,2.RI.10,"By the end of year, read and comprehend informational texts, including history/social studies, science, and technical texts, in the grades 2–3 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RI,2.RI.2,Identify the main topic of a multiparagraph text as well as the focus of specific paragraphs within the text.
ccela,RI,2.RI.3,"Describe the connection between a series of historical events, scientific ideas or concepts, or steps in technical procedures in a text."
ccela,RI,2.RI.4,Determine the meaning of words and phrases in a text relevant to a grade 2 topic or subject area.
ccela,RI,2.RI.5,"Know and use various text features (e.g., captions, bold print, subheadings, glossaries, indexes, electronic menus, icons) to locate key facts or information in a text efficiently."
ccela,RI,2.RI.6,"Identify the main purpose of a text, including what the author wants to answer, explain, or describe."
ccela,RI,2.RI.7,"Explain how specific images (e.g., a diagram showing how a machine works) contribute to and clarify a text."
ccela,RI,2.RI.8,Describe how reasons support specific points the author makes in a text.
ccela,RI,2.RI.9,Compare and contrast the most important points presented by two texts on the same topic.
ccela,RI,3.RI.1,"Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers."
ccela,RI,3.RI.10,"By the end of the year, read and comprehend informational texts, including history/social studies, science, and technical texts, at the high end of the grades 2–3 text complexity band independently and proficiently."
ccela,RI,3.RI.2,Determine the main idea of a text; recount the key details and explain how they support the main idea.
ccela,RI,3.RI.3,"Describe the relationship between a series of historical events, scientific ideas or concepts, or steps in technical procedures in a text, using language that pertains to time, sequence, and cause/effect."
ccela,RI,3.RI.4,Determine the meaning of general academic and domain-specific words and phrases in a text relevant to a grade 3 topic or subject area.
ccela,RI,3.RI.5,"Use text features and search tools (e.g., key words, sidebars, hyperlinks) to locate information relevant to a given topic efficiently."
ccela,RI,3.RI.6,Distinguish their own point of view from that of the author of a text.
ccela,RI,3.RI.7,"Use information gained from illustrations (e.g., maps, photographs) and the words in a text to demonstrate understanding of the text (e.g., where, when, why, and how key events occur)."
ccela,RI,3.RI.8,"Describe the logical connection between particular sentences and paragraphs in a text (e.g., comparison, cause/effect, first/second/third in a sequence)."
ccela,RI,3.RI.9,Compare and contrast the most important points and key details presented in two texts on the same topic.
ccela,RI,4.RI.1,Refer to details and examples in a text when explaining what the text says explicitly and when drawing inferences from the text.
ccela,RI,4.RI.10,"By the end of year, read and comprehend informational texts, including history/social studies, science, and technical texts, in the grades 4–5 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RI,4.RI.2,Determine the main idea of a text and explain how it is supported by key details; summarize the text.
ccela,RI,4.RI.3,"Explain events, procedures, ideas, or concepts in a historical, scientific, or technical text, including what happened and why, based on specific information in the text."
ccela,RI,4.RI.4,Determine the meaning of general academic and domain-specific words or phrases in a text relevant to a grade 4 topic or subject area.
ccela,RI,4.RI.5,"Describe the overall structure (e.g., chronology, comparison, cause/effect, problem/solution) of events, ideas, concepts, or information in a text or part of a text."
ccela,RI,4.RI.6,Compare and contrast a firsthand and secondhand account of the same event or topic; describe the differences in focus and the information provided.
ccela,RI,4.RI.7,"Interpret information presented visually, orally, or quantitatively (e.g., in charts, graphs, diagrams, time lines, animations, or interactive elements on Web pages) and explain how the information contributes to an understanding of the text in which it a"
ccela,RI,4.RI.8,Explain how an author uses reasons and evidence to support particular points in a text.
ccela,RI,4.RI.9,Integrate information from two texts on the same topic in order to write or speak about the subject knowledgeably.
ccela,RI,5.RI.1,Quote accurately from a text when explaining what the text says explicitly and when drawing inferences from the text.
ccela,RI,5.RI.10,"By the end of the year, read and comprehend informational texts, including history/social studies, science, and technical texts, at the high end of the grades 4–5 text complexity band independently and proficiently."
ccela,RI,5.RI.2,Determine two or more main ideas of a text and explain how they are supported by key details; summarize the text.
ccela,RI,5.RI.3,"Explain the relationships or interactions between two or more individuals, events, ideas, or concepts in a historical, scientific, or technical text based on specific information in the text."
ccela,RI,5.RI.4,Determine the meaning of general academic and domain-specific words and phrases in a text relevant to a grade 5 topic or subject area.
ccela,RI,5.RI.5,"Compare and contrast the overall structure (e.g., chronology, comparison, cause/effect, problem/solution) of events, ideas, concepts, or information in two or more texts."
ccela,RI,5.RI.6,"Analyze multiple accounts of the same event or topic, noting important similarities and differences in the point of view they represent."
ccela,RI,5.RI.7,"Draw on information from multiple print or digital sources, demonstrating the ability to locate an answer to a question quickly or to solve a problem efficiently."
ccela,RI,5.RI.8,"Explain how an author uses reasons and evidence to support particular points in a text, identifying which reasons and evidence support which point(s)."
ccela,RI,5.RI.9,Integrate information from several texts on the same topic in order to write or speak about the subject knowledgeably.
ccela,RI,6.RI.1,Cite textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RI,6.RI.10,"By the end of the year, read and comprehend literary nonfiction in the grades 6–8 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RI,6.RI.2,Determine a central idea of a text and how it is conveyed through particular details; provide a summary of the text distinct from personal opinions or judgments.
ccela,RI,6.RI.3,"Analyze in detail how a key individual, event, or idea is introduced, illustrated, and elaborated in a text (e.g., through examples or anecdotes)."
ccela,RI,6.RI.4,"Determine the meaning of words and phrases as they are used in a text, including figurative, connotative, and technical meanings."
ccela,RI,6.RI.5,"Analyze how a particular sentence, paragraph, chapter, or section fits into the overall structure of a text and contributes to the development of the ideas."
ccela,RI,6.RI.6,Determine an author’s point of view or purpose in a text and explain how it is conveyed in the text.
ccela,RI,6.RI.7,"Integrate information presented in different media or formats (e.g., visually, quantitatively) as well as in words to develop a coherent understanding of a topic or issue."
ccela,RI,6.RI.8,"Trace and evaluate the argument and specific claims in a text, distinguishing claims that are supported by reasons and evidence from claims that are not."
ccela,RI,6.RI.9,"Compare and contrast one author’s presentation of events with that of another (e.g., a memoir written by and a biography on the same person)."
ccela,RI,7.RI.1,Cite several pieces of textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RI,7.RI.10,"By the end of the year, read and comprehend literary nonfiction in the grades 6–8 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RI,7.RI.2,Determine two or more central ideas in a text and analyze their development over the course of the text; provide an objective summary of the text.
ccela,RI,7.RI.3,"Analyze the interactions between individuals, events, and ideas in a text (e.g., how ideas influence individuals or events, or how individuals influence ideas or events)."
ccela,RI,7.RI.4,"Determine the meaning of words and phrases as they are used in a text, including figurative, connotative, and technical meanings; analyze the impact of a specific word choice on meaning and tone."
ccela,RI,7.RI.5,"Analyze the structure an author uses to organize a text, including how the major sections contribute to the whole and to the development of the ideas."
ccela,RI,7.RI.6,Determine an author’s point of view or purpose in a text and analyze how the author distinguishes his or her position from that of others.
ccela,RI,7.RI.7,"Compare and contrast a text to an audio, video, or multimedia version of the text, analyzing each medium’s portrayal of the subject (e.g., how the delivery of a speech affects the impact of the words)."
ccela,RI,7.RI.8,"Trace and evaluate the argument and specific claims in a text, assessing whether the reasoning is sound and the evidence is relevant and sufficient to support the claims."
ccela,RI,7.RI.9,Analyze how two or more authors writing about the same topic shape their presentations of key information by emphasizing different evidence or advancing different interpretations of facts.
ccela,RI,8.RI.1,Cite the textual evidence that most strongly supports an analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RI,8.RI.10,"By the end of the year, read and comprehend literary nonfiction at the high end of the grades 6–8 text complexity band independently and proficiently."
ccela,RI,8.RI.2,"Determine a central idea of a text and analyze its development over the course of the text, including its relationship to supporting ideas; provide an objective summary of the text."
ccela,RI,8.RI.3,"Analyze how a text makes connections among and distinctions between individuals, ideas, or events (e.g., through comparisons, analogies, or categories)."
ccela,RI,8.RI.4,"Determine the meaning of words and phrases as they are used in a text, including figurative, connotative, and technical meanings; analyze the impact of specific word choices on meaning and tone, including analogies or allusions to other texts."
ccela,RI,8.RI.5,"Analyze in detail the structure of a specific paragraph in a text, including the role of particular sentences in developing and refining a key concept."
ccela,RI,8.RI.6,Determine an author’s point of view or purpose in a text and analyze how the author acknowledges and responds to conflicting evidence or viewpoints.
ccela,RI,8.RI.7,"Evaluate the advantages and disadvantages of using different mediums (e.g., print or digital text, video, multimedia) to present a particular topic or idea."
ccela,RI,8.RI.8,"Delineate and evaluate the argument and specific claims in a text, assessing whether the reasoning is sound and the evidence is relevant and sufficient; recognize when irrelevant evidence is introduced."
ccela,RI,8.RI.9,Analyze a case in which two or more texts provide conflicting information on the same topic and identify where the texts disagree on matters of fact or interpretation.
ccela,RI,9-10.RI.1,Cite strong and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RI,9-10.RI.10,"By the end of grade 9, read and comprehend literary nonfiction in the grades 9–10 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RI,9-10.RI.2,"Determine a central idea of a text and analyze its development over the course of the text, including how it emerges and is shaped and refined by specific details; provide an objective summary of the text."
ccela,RI,9-10.RI.3,"Analyze how the author unfolds an analysis or series of ideas or events, including the order in which the points are made, how they are introduced and developed, and the connections that are drawn between them."
ccela,RI,9-10.RI.4,"Determine the meaning of words and phrases as they are used in a text, including figurative, connotative, and technical meanings; analyze the cumulative impact of specific word choices on meaning and tone (e.g., how the language of a court opinion differs"
ccela,RI,9-10.RI.5,"Analyze in detail how an author’s ideas or claims are developed and refined by particular sentences, paragraphs, or larger portions of a text (e.g., a section or chapter)."
ccela,RI,9-10.RI.6,Determine an author’s point of view or purpose in a text and analyze how an author uses rhetoric to advance that point of view or purpose.
ccela,RI,9-10.RI.7,"Analyze various accounts of a subject told in different mediums (e.g., a person’s life story in both print and multimedia), determining which details are emphasized in each account."
ccela,RI,9-10.RI.8,"Delineate and evaluate the argument and specific claims in a text, assessing whether the reasoning is valid and the evidence is relevant and sufficient; identify false statements and fallacious reasoning."
ccela,RI,9-10.RI.9,"Analyze seminal U.S. documents of historical and literary significance (e.g., Washington’s Farewell Address, the Gettysburg Address, Roosevelt’s Four Freedoms speech, King’s “Letter from Birmingham Jail”), including how they address related themes and con"
ccela,RI,K.RI.1,"With prompting and support, ask and answer questions about key details in a text."
ccela,RI,K.RI.10,Actively engage in group reading activities with purpose and understanding.
ccela,RI,K.RI.2,"With prompting and support, identify the main topic and retell key details of a text."
ccela,RI,K.RI.3,"With prompting and support, describe the connection between two individuals, events, ideas, or pieces of information in a text."
ccela,RI,K.RI.4,"With prompting and support, ask and answer questions about unknown words in a text."
ccela,RI,K.RI.5,"Identify the front cover, back cover, and title page of a book."
ccela,RI,K.RI.6,Name the author and illustrator of a text and define the role of each in presenting the ideas or information in a text.
ccela,RI,K.RI.7,"With prompting and support, describe the relationship between illustrations and the text in which they appear (e.g., what person, place, thing, or idea in the text an illustration depicts)."
ccela,RI,K.RI.8,"With prompting and support, identify the reasons an author gives to support points in a text."
ccela,RI,K.RI.9,"With prompting and support, identify basic similarities in and differences between two texts on the same topic (e.g., in illustrations, descriptions, or procedures)."
ccela,RL,1.RL.1,Ask and answer questions about key details in a text.
ccela,RL,1.RL.10,"With prompting and support, read prose and poetry of appropriate complexity for grade 1."
ccela,RL,1.RL.2,"Retell stories, including key details, and demonstrate understanding of their central message or lesson."
ccela,RL,1.RL.3,"Describe characters, settings, and major events in a story, using key details."
ccela,RL,1.RL.4,Identify words and phrases in stories or poems that suggest feelings or appeal to the senses.
ccela,RL,1.RL.5,"Explain major differences between books that tell stories and books that give information, drawing on a wide reading of a range of text types."
ccela,RL,1.RL.6,Identify who is telling the story at various points in a text.
ccela,RL,1.RL.7,"Use illustrations and details in a story to describe its characters, setting, or events."
ccela,RL,1.RL.8,(Not applicable to literature)
ccela,RL,1.RL.9,Compare and contrast the adventures and experiences of characters in stories.
ccela,RL,11-12.RL.1,"Cite strong and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text, including determining where the text leaves matters uncertain."
ccela,RL,11-12.RL.10,"By the end of grade 11, read and comprehend literature, including stories, dramas, and poems, in the grades 11–CCR text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RL,11-12.RL.2,"Determine two or more themes or central ideas of a text and analyze their development over the course of the text, including how they interact and build on one another to produce a complex account; provide an objective summary of the text."
ccela,RL,11-12.RL.3,"Analyze the impact of the author’s choices regarding how to develop and relate elements of a story or drama (e.g., where a story is set, how the action is ordered, how the characters are introduced and developed)."
ccela,RL,11-12.RL.4,"Determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings; analyze the impact of specific word choices on meaning and tone, including words with multiple meanings or language that is particularl"
ccela,RL,11-12.RL.5,"Analyze how an author’s choices concerning how to structure specific parts of a text (e.g., the choice of where to begin or end a story, the choice to provide a comedic or tragic resolution) contribute to its overall structure and meaning as well as its a"
ccela,RL,11-12.RL.6,"Analyze a case in which grasping a point of view requires distinguishing what is directly stated in a text from what is really meant (e.g., satire, sarcasm, irony, or understatement)."
ccela,RL,11-12.RL.7,"Analyze multiple interpretations of a story, drama, or poem (e.g., recorded or live production of a play or recorded novel or poetry), evaluating how each version interprets the source text. (Include at least one play by Shakespeare and one play by an Ame"
ccela,RL,11-12.RL.8,(Not applicable to literature)
ccela,RL,11-12.RL.9,"Demonstrate knowledge of eighteenth-, nineteenth- and early-twentieth-century foundational works of American literature, including how two or more texts from the same period treat similar themes or topics."
ccela,RL,2.RL.1,"Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text."
ccela,RL,2.RL.10,"By the end of the year, read and comprehend literature, including stories and poetry, in the grades 2–3 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RL,2.RL.2,"Recount stories, including fables and folktales from diverse cultures, and determine their central message, lesson, or moral."
ccela,RL,2.RL.3,Describe how characters in a story respond to major events and challenges.
ccela,RL,2.RL.4,"Describe how words and phrases (e.g., regular beats, alliteration, rhymes, repeated lines) supply rhythm and meaning in a story, poem, or song."
ccela,RL,2.RL.5,"Describe the overall structure of a story, including describing how the beginning introduces the story and the ending concludes the action."
ccela,RL,2.RL.6,"Acknowledge differences in the points of view of characters, including by speaking in a different voice for each character when reading dialogue aloud."
ccela,RL,2.RL.7,"Use information gained from the illustrations and words in a print or digital text to demonstrate understanding of its characters, setting, or plot."
ccela,RL,2.RL.8,(Not applicable to literature)
ccela,RL,2.RL.9,"Compare and contrast two or more versions of the same story (e.g., Cinderella stories) by different authors or from different cultures."
ccela,RL,3.RL.1,"Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers."
ccela,RL,3.RL.10,"By the end of the year, read and comprehend literature, including stories, dramas, and poetry, at the high end of the grades 2–3 text complexity band independently and proficiently."
ccela,RL,3.RL.2,"Recount stories, including fables, folktales, and myths from diverse cultures; determine the central message, lesson, or moral and explain how it is conveyed through key details in the text."
ccela,RL,3.RL.3,"Describe characters in a story (e.g., their traits, motivations, or feelings) and explain how their actions contribute to the sequence of events."
ccela,RL,3.RL.4,"Determine the meaning of words and phrases as they are used in a text, distinguishing literal from nonliteral language."
ccela,RL,3.RL.5,"Refer to parts of stories, dramas, and poems when writing or speaking about a text, using terms such as chapter, scene, and stanza; describe how each successive part builds on earlier sections."
ccela,RL,3.RL.6,Distinguish their own point of view from that of the narrator or those of the characters.
ccela,RL,3.RL.7,"Explain how specific aspects of a text’s illustrations contribute to what is conveyed by the words in a story (e.g., create mood, emphasize aspects of a character or setting)."
ccela,RL,3.RL.8,(Not applicable to literature)
ccela,RL,3.RL.9,"Compare and contrast the themes, settings, and plots of stories written by the same author about the same or similar characters (e.g., in books from a series)."
ccela,RL,4.RL.1,Refer to details and examples in a text when explaining what the text says explicitly and when drawing inferences from the text.
ccela,RL,4.RL.10,"By the end of the year, read and comprehend literature, including stories, dramas, and poetry, in the grades 4–5 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RL,4.RL.2,"Determine a theme of a story, drama, or poem from details in the text; summarize the text."
ccela,RL,4.RL.3,"Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text (e.g., a character’s thoughts, words, or actions)."
ccela,RL,4.RL.4,"Determine the meaning of words and phrases as they are used in a text, including those that allude to significant characters found in mythology (e.g., Herculean)."
ccela,RL,4.RL.5,"Explain major differences between poems, drama, and prose, and refer to the structural elements of poems (e.g., verse, rhythm, meter) and drama (e.g., casts of characters, settings, descriptions, dialogue, stage directions) when writing or speaking about "
ccela,RL,4.RL.6,"Compare and contrast the point of view from which different stories are narrated, including the difference between first- and third-person narrations."
ccela,RL,4.RL.7,"Make connections between the text of a story or drama and a visual or oral presentation of the text, identifying where each version reflects specific descriptions and directions in the text."
ccela,RL,4.RL.8,(Not applicable to literature)
ccela,RL,4.RL.9,"Compare and contrast the treatment of similar themes and topics (e.g., opposition of good and evil) and patterns of events (e.g., the quest) in stories, myths, and traditional literature from different cultures."
ccela,RL,5.RL.1,Quote accurately from a text when explaining what the text says explicitly and when drawing inferences from the text.
ccela,RL,5.RL.10,"By the end of the year, read and comprehend literature, including stories, dramas, and poetry, at the high end of the grades 4–5 text complexity band independently and proficiently."
ccela,RL,5.RL.2,"Determine a theme of a story, drama, or poem from details in the text, including how characters in a story or drama respond to challenges or how the speaker in a poem reflects upon a topic; summarize the text."
ccela,RL,5.RL.3,"Compare and contrast two or more characters, settings, or events in a story or drama, drawing on specific details in the text (e.g., how characters interact)."
ccela,RL,5.RL.4,"Determine the meaning of words and phrases as they are used in a text, including figurative language such as metaphors and similes."
ccela,RL,5.RL.5,"Explain how a series of chapters, scenes, or stanzas fits together to provide the overall structure of a particular story, drama, or poem."
ccela,RL,5.RL.6,Describe how a narrator’s or speaker’s point of view influences how events are described.
ccela,RL,5.RL.7,"Analyze how visual and multimedia elements contribute to the meaning, tone, or beauty of a text (e.g., graphic novel, multimedia presentation of fiction, folktale, myth, poem)."
ccela,RL,5.RL.8,(Not applicable to literature)
ccela,RL,5.RL.9,"Compare and contrast stories in the same genre (e.g., mysteries and adventure stories) on their approaches to similar themes and topics."
ccela,RL,6.RL.1,Cite textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RL,6.RL.10,"By the end of the year, read and comprehend literature, including stories, dramas, and poems, in the grades 6–8 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RL,6.RL.2,Determine a theme or central idea of a text and how it is conveyed through particular details; provide a summary of the text distinct from personal opinions or judgments.
ccela,RL,6.RL.3,Describe how a particular story’s or drama’s plot unfolds in a series of episodes as well as how the characters respond or change as the plot moves toward a resolution.
ccela,RL,6.RL.4,"Determine the meaning of words and phrases as they are used in a text, including figurative and connotative meanings; analyze the impact of a specific word choice on meaning and tone."
ccela,RL,6.RL.5,"Analyze how a particular sentence, chapter, scene, or stanza fits into the overall structure of a text and contributes to the development of the theme, setting, or plot."
ccela,RL,6.RL.6,Explain how an author develops the point of view of the narrator or speaker in a text.
ccela,RL,6.RL.7,"Compare and contrast the experience of reading a story, drama, or poem to listening to or viewing an audio, video, or live version of the text, including contrasting what they “see” and “hear” when reading the text to what they perceive when they listen o"
ccela,RL,6.RL.8,(Not applicable to literature)
ccela,RL,6.RL.9,"Compare and contrast texts in different forms or genres (e.g., stories and poems; historical novels and fantasy stories) in terms of their approaches to similar themes and topics."
ccela,RL,7.RL.1,Cite several pieces of textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text.
ccela,RL,7.RL.10,"By the end of the year, read and comprehend literature, including stories, dramas, and poems, in the grades 6–8 text complexity band proficiently, with scaffolding as needed at the high end of the range."
ccela,RL,7.RL.2,Determine a theme or central idea of a text and analyze its development over the course of the text; provide an objective summary of the text.
ccela,RL,7.RL.3,"Analyze how particular elements of a story or drama interact (e.g., how setting shapes the characters or plot)."
ccela,RL,7.RL.4,"Determine the meaning of words and phrases as they are used in a text, including figurative and connotative meanings; analyze the impact of rhymes and other repetitions of sounds (e.g., alliteration) on a specific verse or stanza of a poem or section of a"
ccela,RL,7.RL.5,"Analyze how a drama’s or poem’s form or structure (e.g., soliloquy, sonnet) contributes to its meaning."
ccela,RL,7.RL.6,Analyze how an author develops and contrasts the points of view of different characters or narrators in a text.
ccela,RL,7.RL.7,"Compare and contrast a written story, drama, or poem to its audio, filmed, staged, or multimedia version, analyzing the effects of techniques unique to each medium (e.g., lighting, sound, color, or camera focus and angles in a film)."
ccela,RL,7.RL.8,(Not applicable to literature)
ccela,RL,7.RL.9,"Compare and contrast a fictional portrayal of a time, place, or character and a historical account of the same period as a means of understanding how authors of fiction use or alter history."
